#{"t_start": 1756737028.3027878, "env_id": "None"}
r,l,t
50.881579,2,50.735235
52.92891,3,50.802529
62.55489,12,50.876824
54.297538,3,50.944302
58.295391,7,51.014083
51.426496,3,51.08522
53.57347,4,51.15412
50.0,2,51.221528
51.588273,9,51.293676
58.570404,8,51.363069
56.030688,9,51.435447
68.001845,10,51.509811
81.467794,19,51.587567
57.637408,6,51.657838
58.406345,13,51.731269
49.0,2,51.798394
50.46913,4,51.865622
79.666532,29,51.950639
50.155812,3,52.017243
49.839212,3,52.086921
76.059351,16,52.163113
71.927096,14,52.238368
50.0,2,52.303946
56.080345,5,52.371316
54.639551,4,52.438845
59.395543,9,52.522903
51.161743,10,52.615631
62.047057,12,52.718823
69.492754,13,52.825712
53.60415,4,52.910257
57.753319,9,53.001096
55.236184,8,53.100643
52.270776,2,53.197159
75.640846,14,53.301356
68.274374,12,53.406005
68.780236,14,53.521672
49.5,1,53.601476
55.205434,5,53.692289
69.489843,14,53.792492
79.461906,17,53.903813
50.840515,5,54.005
49.5,1,54.09056
51.234143,6,54.181118
58.622612,8,54.278902
70.867973,14,54.380629
50.292692,3,54.471123
59.744125,6,54.561034
55.087497,8,54.656854
74.040922,15,54.767001
56.306528,9,54.865458
61.955699,10,54.960649
60.274821,7,55.059315
53.451131,5,55.143326
52.200641,5,55.226946
53.044668,3,55.310136
52.20842,3,55.390725
50.0,2,55.465433
64.750642,12,55.561094
67.536232,14,55.676853
50.0,1,55.763317
56.398382,6,55.855222
58.87385,8,55.954331
51.30415,6,56.047722
53.429434,5,56.148569
64.520615,11,56.252203
70.066634,11,56.35643
51.635284,3,56.452828
61.660352,7,56.545397
58.050464,6,56.641643
75.715047,16,56.739285
53.965253,7,56.826557
59.794217,11,56.930075
54.177583,6,57.036229
66.460145,14,57.149003
72.235035,20,57.254866
57.012397,11,57.358945
50.112772,4,57.453147
66.629982,12,57.545577
53.991984,11,57.644872
51.781612,4,57.742051
52.967634,5,57.829295
49.0,2,57.929611
59.360291,7,58.015617
51.295551,2,58.104092
62.389133,15,58.211238
51.322535,2,58.298249
56.389706,6,58.412003
64.173717,11,58.507522
51.843012,5,58.60694
69.138149,13,58.721208
53.889864,5,58.815614
48.5,3,58.896796
49.5,1,58.978732
50.822545,2,59.056862
54.826663,7,59.143587
48.0,4,59.231143
49.929559,3,59.310943
76.594203,20,59.404125
53.196463,7,59.486439
58.268116,6,59.573037
59.974323,12,59.669
59.49744,9,59.759614
50.409897,4,59.84163
50.460261,3,59.934756
61.044626,12,60.027227
51.924727,4,60.110436
51.909762,3,60.201305
49.0,2,60.283281
50.906735,2,60.358814
67.326087,12,60.480725
69.492754,16,60.577205
56.836741,7,60.674893
68.645445,12,60.774361
56.332282,6,60.873592
57.010968,7,60.968331
54.833311,5,61.054282
51.047131,2,61.149493
65.230199,14,61.255708
60.529952,8,61.363789
58.768116,7,61.463193
58.520794,9,61.559968
69.492754,14,61.663582
55.767943,8,61.766152
53.155065,7,61.964565
52.734971,11,62.060207
51.127309,2,62.13764
53.520817,4,62.218319
77.59056,17,62.316682
50.409216,2,62.412637
58.216238,12,62.510344
69.257419,12,62.611787
57.901578,10,62.699267
51.822464,3,62.796402
62.019563,11,62.89338
58.45175,7,62.986564
59.762472,10,63.070345
49.5,1,63.156392
54.58375,7,63.252191
56.773135,7,63.349854
50.830133,2,63.445659
56.580882,5,63.547291
53.647627,6,63.638713
65.882824,16,63.734307
49.5,1,63.8068
60.270034,28,63.91792
50.368915,2,63.997108
58.782788,7,64.075675
55.249983,4,64.157945
53.35628,4,64.276022
52.208266,3,64.365749
55.989495,12,64.459089
54.965038,8,64.549092
50.0,2,64.631646
50.773891,8,64.72149
50.0,1,64.805532
74.792286,20,64.927954
56.861907,7,65.029768
57.101449,7,65.124681
56.639697,7,65.218494
50.475867,3,65.309328
61.319411,8,65.418894
64.681971,14,65.550608
61.225353,7,65.676506
54.893094,7,65.793443
61.662208,9,65.909451
62.727858,12,66.030212
55.224144,8,66.127061
56.841861,15,66.221316
62.48701,16,66.319556
50.291351,4,66.417208
54.922513,4,66.509214
67.163676,12,66.605115
49.0,2,66.687274
56.863043,8,66.76829
61.491417,22,66.879622
60.55254,10,66.981532
52.582142,4,67.07588
51.936933,3,67.147717
53.526222,9,67.223745
60.811488,15,67.321681
54.36079,6,67.417841
51.708322,4,67.52014
66.041146,11,67.638263
64.145332,11,67.738387
77.361466,12,67.82142
53.104012,6,67.89934
53.571244,4,67.984923
51.349532,3,68.081468
50.0,2,68.175402
56.169105,10,68.256809
54.029874,6,68.342848
55.678153,6,68.456365
55.210551,6,68.542022
