#{"t_start": 1756733394.143217, "env_id": "None"}
r,l,t
62.524706,12,37.794211
53.613456,4,37.860013
63.329344,9,37.928914
64.90601,9,37.996979
54.188331,12,38.064799
57.604105,14,38.136178
60.36674,9,38.207899
55.371084,7,38.277733
49.940154,4,38.345793
51.85514,14,38.421972
65.554462,17,38.498412
51.446318,8,38.568048
56.168178,6,38.639633
54.306816,9,38.709053
52.641361,5,38.776392
51.986321,3,38.84456
50.980262,6,38.910142
58.622441,10,38.978811
61.167366,16,39.052389
53.804955,7,39.11905
62.169188,14,39.188096
66.806751,17,39.262743
69.738898,18,39.34731
72.477928,24,39.433918
56.648829,6,39.502678
84.839999,28,39.592555
54.701458,5,39.66001
49.932577,4,39.727041
50.0,1,39.791544
84.483051,22,39.873539
60.187461,9,39.946041
50.147357,3,40.014559
53.6271,7,40.082701
53.601972,4,40.149524
65.338371,11,40.223406
49.0,2,40.299888
59.829919,9,40.37328
75.453538,15,40.450578
53.185987,3,40.523463
50.853311,2,40.592088
76.321036,14,40.671535
62.718694,13,40.745983
50.342781,3,40.819669
56.234935,5,40.889953
70.16614,20,40.967218
50.0,2,41.031918
67.034459,11,41.105858
50.520761,3,41.174693
56.772684,9,41.244265
53.518365,5,41.313204
50.90818,2,41.382506
64.502163,15,41.459059
60.486757,11,41.529725
60.912455,9,41.5973
53.42397,5,41.664512
57.49341,10,41.735476
76.774318,15,41.813459
56.439916,4,41.880394
50.802544,2,41.946754
50.0,1,42.010545
56.751223,6,42.081429
50.286262,3,42.154178
52.658838,2,42.218917
58.201341,13,42.293731
52.254618,4,42.362139
56.859717,15,42.435979
51.980811,6,42.503948
49.5,1,42.565788
50.318183,5,42.630974
58.846908,13,42.705163
49.5,1,42.768056
49.0,2,42.834747
49.958585,3,42.903608
56.173583,8,42.973902
52.601591,3,43.042842
49.5,1,43.10902
51.674678,4,43.175842
53.474405,5,43.249068
53.887386,6,43.322669
67.663277,14,43.395218
52.86697,5,43.463797
64.336259,12,43.538666
49.5,1,43.61042
60.724638,9,43.682048
52.521343,9,43.754963
58.449554,6,43.822441
76.288882,25,43.904545
69.275362,15,43.981882
54.119733,9,44.051605
58.4722,6,44.126944
56.564021,9,44.200844
67.402346,11,44.272122
63.344802,13,44.345628
91.808936,29,44.433381
55.475264,10,44.505874
61.741588,17,44.581542
56.491334,12,44.653804
49.0,2,44.717667
50.0,1,44.78312
55.83956,8,44.851485
49.631086,3,44.920283
55.116136,7,44.991543
50.0,1,45.056059
72.326706,15,45.133622
60.33399,14,45.20815
60.705471,7,45.27687
61.157158,9,45.354289
65.341926,14,45.429531
58.85756,11,45.501809
50.944581,4,45.569077
59.585684,8,45.645699
59.078237,8,45.717076
61.829133,15,45.855399
67.536232,13,45.932462
60.755734,10,46.002664
59.644928,8,46.077564
63.570838,14,46.157161
58.587182,8,46.231669
53.539126,7,46.304496
50.881579,2,46.370652
52.92891,3,46.438053
62.55489,12,46.510871
54.297538,3,46.577635
58.295391,7,46.647624
51.426496,3,46.715505
53.57347,4,46.78673
50.0,2,46.857324
51.588273,9,46.928116
58.570404,8,46.999089
56.030688,9,47.075615
68.001845,10,47.148912
81.467794,19,47.229965
57.637408,6,47.300042
58.406345,13,47.373038
49.0,2,47.440014
50.46913,4,47.507016
79.666532,29,47.592021
50.155812,3,47.659817
49.839212,3,47.727512
76.059351,16,47.804924
71.927096,14,47.881267
50.0,2,47.94704
56.080345,5,48.014758
54.639551,4,48.081422
59.395543,9,48.152905
51.161743,10,48.227018
62.047057,12,48.303178
69.492754,13,48.390794
53.60415,4,48.462565
57.753319,9,48.538106
55.236184,8,48.610363
52.270776,2,48.675198
75.640846,14,48.753128
68.274374,12,48.827161
68.780236,14,48.90085
49.5,1,48.963968
55.205434,5,49.030348
69.489843,14,49.100804
79.461906,17,49.175235
50.840515,5,49.240549
49.5,1,49.303803
51.234143,6,49.370163
58.622612,8,49.446686
70.867973,14,49.525566
50.292692,3,49.620546
59.744125,6,49.695786
55.087497,8,49.768341
74.040922,15,49.854226
56.306528,9,49.936179
61.955699,10,50.011802
60.274821,7,50.08613
53.451131,5,50.156899
52.200641,5,50.225532
53.044668,3,50.294754
52.20842,3,50.36239
50.0,2,50.439286
64.750642,12,50.512761
67.536232,14,50.586747
50.0,1,50.650717
56.398382,6,50.718991
58.87385,8,50.790543
51.30415,6,50.8591
53.429434,5,50.928365
64.520615,11,51.002491
70.066634,11,51.084805
51.635284,3,51.156374
61.660352,7,51.233098
58.050464,6,51.299732
75.715047,16,51.375767
53.965253,7,51.447891
59.794217,11,51.520466
54.177583,6,51.592713
66.460145,14,51.671827
72.235035,20,51.755051
57.012397,11,51.833705
50.112772,4,51.902668
66.629982,12,51.974574
53.991984,11,52.046643
51.781612,4,52.114359
52.967634,5,52.184146
49.0,2,52.244929
59.360291,7,52.32006
51.295551,2,52.391508
62.389133,15,52.468762
51.322535,2,52.532212
56.389706,6,52.597736
64.173717,11,52.669114
51.843012,5,52.735475
69.138149,13,52.811619
53.889864,5,52.881356
48.5,3,52.953
49.5,1,53.016792
50.822545,2,53.084489
54.826663,7,53.152112
48.0,4,53.216178
49.929559,3,53.280669
76.594203,20,53.358932
53.196463,7,53.430079
58.268116,6,53.499748
59.974323,12,53.573204
59.49744,9,53.648338
50.409897,4,53.719165
50.460261,3,53.788187
61.044626,12,53.868369
51.924727,4,53.933675
51.909762,3,54.001873
49.0,2,54.065325
50.906735,2,54.128089
67.326087,12,54.200521
69.492754,16,54.274964
56.836741,7,54.346608
68.645445,12,54.420073
56.332282,6,54.487491
57.010968,7,54.554861
54.833311,5,54.621219
51.047131,2,54.686469
65.230199,14,54.761475
60.529952,8,54.836239
58.768116,7,54.904619
58.520794,9,54.973979
69.492754,14,55.046699
55.767943,8,55.117129
53.155065,7,55.24683
52.734971,11,55.320238
51.127309,2,55.38558
53.520817,4,55.450927
77.59056,17,55.524645
50.409216,2,55.589794
58.216238,12,55.663859
69.257419,12,55.741999
57.901578,10,55.818388
51.822464,3,55.884693
62.019563,11,55.954978
58.45175,7,56.023958
59.762472,10,56.098317
49.5,1,56.161658
54.58375,7,56.231222
56.773135,7,56.30076
50.830133,2,56.36375
56.580882,5,56.429597
53.647627,6,56.495204
65.882824,16,56.570847
49.5,1,56.638442
60.270034,28,56.72109
50.368915,2,56.785662
58.782788,7,56.854317
55.249983,4,56.923001
53.35628,4,56.988035
52.208266,3,57.056312
55.989495,12,57.131422
54.965038,8,57.200242
50.0,2,57.268843
50.773891,8,57.339928
50.0,1,57.406102
74.792286,20,57.484456
56.861907,7,57.558111
57.101449,7,57.628931
56.639697,7,57.696543
50.475867,3,57.763526
61.319411,8,57.835819
64.681971,14,57.911422
61.225353,7,57.978987
54.893094,7,58.047683
61.662208,9,58.119323
62.727858,12,58.191782
55.224144,8,58.259538
56.841861,15,58.3335
62.48701,16,58.409363
50.291351,4,58.475805
54.922513,4,58.543355
67.163676,12,58.616387
49.0,2,58.684316
56.863043,8,58.751887
61.491417,22,58.831751
60.55254,10,58.902017
52.582142,4,58.965868
51.936933,3,59.030408
53.526222,9,59.103827
60.811488,15,59.180545
54.36079,6,59.249418
51.708322,4,59.314491
66.041146,11,59.387372
64.145332,11,59.461013
77.361466,12,59.531783
53.104012,6,59.598882
53.571244,4,59.662672
51.349532,3,59.7331
50.0,2,59.799275
56.169105,10,59.868342
54.029874,6,59.944132
55.678153,6,60.019096
55.210551,6,60.087374
50.598209,3,60.152685
56.579354,5,60.219162
57.197603,6,60.288678
53.418925,8,60.359057
51.811594,3,60.422604
58.695652,8,60.492523
51.738925,5,60.56344
77.467712,24,60.645309
66.354083,20,60.723608
65.46498,16,60.805042
64.400803,12,60.881099
75.891774,17,60.957651
54.813281,5,61.027344
51.483061,4,61.095057
50.427574,6,61.164476
55.833311,6,61.236116
50.0,2,61.313652
55.724805,10,61.390169
56.700199,8,61.459783
50.0,2,61.524511
49.5,1,61.589814
52.497751,3,61.660963
49.0,2,61.725313
61.591941,13,61.799673
50.0,2,61.867983
49.0,2,61.932315
60.156552,19,62.008435
54.004428,5,62.075038
59.021667,9,62.143708
54.184143,3,62.211325
76.717514,19,62.288826
51.968404,4,62.358634
65.631395,17,62.445527
52.150741,5,62.516212
54.594855,6,62.58758
56.351946,7,62.655331
64.194909,14,62.728868
58.131258,7,62.796986
58.104128,10,62.868284
56.163637,6,62.934635
63.574693,10,63.004742
61.257073,14,63.080335
49.0,2,63.143788
79.073933,17,63.218042
55.520118,12,63.290821
71.93535,15,63.364348
54.956128,12,63.435199
51.483061,4,63.500901
50.0,1,63.567267
69.279906,18,63.651067
58.592548,9,63.735041
60.051932,6,63.809889
53.677013,4,63.87671
51.129417,5,63.943476
56.264226,7,64.010687
58.863853,7,64.080867
54.673891,7,64.147529
55.372901,7,64.276142
49.732617,4,64.347256
51.662296,6,64.417706
49.5,1,64.483468
56.807246,8,64.55161
58.657005,6,64.619358
50.551625,2,64.685785
50.763475,3,64.753896
66.911239,14,64.828888
55.833719,6,64.901842
60.482808,8,64.970641
58.566425,7,65.043769
53.432844,3,65.109839
52.778963,7,65.176894
84.566086,21,65.254396
54.234504,4,65.321349
51.941944,5,65.395954
64.233082,15,65.508341
54.062704,4,65.603158
52.2487,3,65.704114
50.534717,3,65.801258
57.202854,11,65.886792
51.307504,2,66.002461
51.924923,2,66.081612
56.6704,5,66.156373
54.906982,6,66.237902
51.421788,4,66.333119
56.032681,6,66.404905
61.509573,11,66.484063
53.358101,7,66.564958
51.811594,3,66.645798
49.0,2,66.723707
53.850362,5,66.800143
50.0,1,66.871222
50.855821,4,66.9496
56.235656,8,67.030175
56.398382,6,67.101247
50.0,1,67.170346
52.727287,9,67.24756
58.824477,3,67.319742
50.181653,3,67.393538
49.5,1,67.465326
56.448585,5,67.540373
57.396454,11,67.63053
58.768116,6,67.738043
50.601872,3,67.813853
59.161176,13,67.90528
59.279884,16,67.994158
57.363372,7,68.073282
50.0,1,68.141727
50.0,1,68.217645
49.0,2,68.290856
57.568777,8,68.365427
51.591291,8,68.439912
51.421756,3,68.519095
61.220061,9,68.593557
51.856055,5,68.673667
50.353311,3,68.764315
58.217284,10,68.859358
55.078765,12,68.950522
60.762427,16,69.056528
60.226943,7,69.137851
51.010297,2,69.226661
55.239891,7,69.311439
56.98076,6,69.388029
65.00521,12,69.472602
51.811594,2,69.548016
67.303369,14,69.639112
50.927574,5,69.711258
51.151676,2,69.788353
52.167893,3,69.876056
56.81771,5,69.951765
50.708322,6,70.04752
50.345015,3,70.116803
52.064712,3,70.191289
51.104652,4,70.274451
60.008233,22,70.35627
60.456949,12,70.433621
54.024118,8,70.508655
52.285867,3,70.578074
49.5,1,70.661353
58.180719,17,70.747707
50.124089,3,70.824403
49.5,1,70.892744
49.5,1,70.961381
55.271186,4,71.042043
53.009237,7,71.11464
55.729139,7,71.184741
52.76396,5,71.25567
63.355922,10,71.331415
52.270776,3,71.412819
49.0,2,71.483262
50.0,2,71.561887
65.596411,14,71.645
51.901293,2,71.719187
49.0,2,71.78555
51.055039,5,71.871149
54.882213,9,71.948093
50.249427,3,72.034995
51.723827,6,72.116117
55.289855,5,72.187419
50.311512,3,72.258419
50.63227,3,72.328955
50.722133,3,72.397341
57.251915,9,72.47255
53.373188,7,72.545362
64.063092,9,72.635448
53.185224,4,72.714685
50.078342,2,72.815253
62.126497,13,72.902736
59.334477,11,72.991821
50.449247,3,73.062989
58.194364,9,73.141169
61.557971,8,73.238757
52.641361,5,73.306965
56.625371,5,73.3893
57.6838,8,73.462025
52.135245,3,73.542553
57.382236,11,73.622146
62.832026,11,73.706099
58.002776,12,73.780212
54.278753,5,73.853101
53.479663,5,73.937102
52.582142,4,74.004481
53.447082,6,74.080225
57.110635,6,74.15246
51.822063,2,74.216709
49.5,1,74.282227
54.290424,5,74.34936
50.722133,3,74.420911
68.86758,16,74.495157
54.001392,11,74.57193
49.0,2,74.642811
56.089335,6,74.719818
51.924923,3,74.787904
52.436219,4,74.869282
65.953804,11,74.96254
51.671498,3,75.034583
57.005667,6,75.104796
51.811669,4,75.181248
63.515762,7,75.259192
50.675713,5,75.330653
52.408664,4,75.405444
52.88379,6,75.481912
66.72121,17,75.566736
51.781659,8,75.647461
57.764853,7,75.724471
49.0,2,75.796543
82.472159,22,75.878129
76.436308,18,75.966534
52.637183,4,76.036079
63.810979,7,76.109109
53.596386,4,76.176277
57.503679,7,76.246812
50.890626,5,76.318229
53.569876,5,76.390451
53.278963,6,76.466015
76.059351,17,76.545832
50.0,2,76.614353
52.794921,8,76.684999
52.378461,3,76.753835
50.337339,3,76.836564
49.0,2,76.906466
52.645083,4,76.978193
49.5,1,77.107779
53.636694,6,77.181304
61.133342,8,77.252846
51.459105,4,77.318487
54.913999,5,77.392841
49.812494,4,77.45829
73.060107,19,77.54443
51.175713,4,77.612048
50.0,3,77.683466
57.078546,5,77.756527
53.752054,5,77.833831
50.0,2,77.904889
54.083311,7,77.973812
50.824135,5,78.044683
52.332428,5,78.111855
52.144763,4,78.183622
51.236737,2,78.259782
57.174605,7,78.33932
65.323891,12,78.419918
52.662811,3,78.4977
50.0,2,78.566162
56.770573,8,78.63951
50.432577,3,78.709388
50.528806,3,78.783376
55.703182,5,78.857425
60.57971,9,78.942231
51.900731,4,79.015773
54.204169,9,79.094604
57.439069,8,79.175583
56.402536,12,79.256067
62.345193,11,79.352926
50.792653,3,79.42828
50.353311,3,79.507137
74.202325,11,79.592405
58.933317,11,79.678706
63.811807,11,79.755764
52.08231,3,79.828038
49.5,1,79.896801
54.99361,6,79.972923
58.131258,6,80.046156
61.924844,7,80.119611
52.360032,5,80.194026
52.512059,3,80.267002
51.999017,3,80.338602
54.711801,5,80.409562
54.230309,7,80.484768
48.812494,6,80.553159
50.895828,2,80.622031
52.163373,3,80.690432
60.387609,8,80.759816
51.005477,2,80.835258
50.547131,3,80.902223
51.02695,7,80.97351
68.123946,13,81.050153
51.9826,4,81.122544
48.5,3,81.191858
51.999017,3,81.263491
53.001291,9,81.332625
60.111159,11,81.406676
56.960846,9,81.479038
53.187483,5,81.552947
57.270573,7,81.62235
49.885033,4,81.689035
50.681653,2,81.756679
51.582448,3,81.826538
60.954752,13,81.904735
59.276907,8,81.981125
58.811558,7,82.052789
51.836977,4,82.129045
52.4861,4,82.201881
53.550725,4,82.276592
60.631823,12,82.360774
52.26514,4,82.446245
57.09403,8,82.523228
50.640241,3,82.594924
51.140241,2,82.663807
55.188525,6,82.736288
50.22637,3,82.805814
50.222133,4,82.872594
53.418925,8,82.944683
51.893669,4,83.010902
59.9583,7,83.082458
52.521343,9,83.158293
52.645707,6,83.230438
51.361197,6,83.303579
53.903031,5,83.372862
52.195805,10,83.447084
50.0,3,83.514557
53.141394,6,83.586214
50.461263,3,83.656857
58.973175,12,83.731719
59.212365,9,83.805933
53.560525,11,83.886475
50.690429,2,83.962299
56.787347,7,84.035527
51.33913,2,84.105452
57.43745,13,84.195577
51.728648,5,84.265721
60.374409,11,84.345193
59.483266,16,84.438577
54.572076,8,84.521176
64.227573,9,84.600137
52.286507,5,84.671519
52.86697,5,84.747999
50.0,2,84.817247
53.881806,4,84.888741
49.5,1,84.962222
54.179419,6,85.033489
72.389737,14,85.109302
52.965348,7,85.182425
52.761257,4,85.253785
48.5,3,85.324297
51.960586,7,85.398528
52.129929,3,85.46839
57.45331,7,85.536277
57.691222,8,85.607102
59.375667,8,85.682051
52.58444,4,85.758159
56.363384,6,85.831548
63.141304,11,85.908196
50.0,1,85.979651
51.73913,2,86.050238
48.5,3,86.119222
54.606466,4,86.185883
56.940536,12,86.258665
60.039277,9,86.332556
57.99152,10,86.407087
56.357112,11,86.47752
56.409033,7,86.549924
50.0,1,86.61729
49.5,1,86.682913
53.622465,5,86.751065
54.725516,6,86.824248
62.089325,10,86.895519
50.293008,3,86.967169
58.99152,8,87.038796
54.984165,7,87.107415
49.5,1,87.175029
51.028806,2,87.245887
52.319776,3,87.316841
49.0,2,87.384894
54.849268,6,87.461549
50.0,2,87.528934
52.793765,4,87.599481
53.912632,7,87.670722
54.79134,8,87.73879
55.289855,4,87.813704
51.665393,4,87.881086
52.011858,3,87.949606
50.679284,2,88.023103
49.0,2,88.089378
51.132682,8,88.166141
52.303233,5,88.235001
51.272024,5,88.307109
50.0,3,88.375569
51.271471,3,88.448232
51.671595,5,88.518413
61.511872,8,88.594423
52.078312,3,88.664368
50.463032,3,88.735392
52.14836,7,88.810075
53.940633,5,88.880374
64.217537,13,88.966385
49.0,2,89.037977
53.296768,4,89.105656
51.790967,4,89.177252
74.715347,17,89.252922
50.0,1,89.323175
53.172418,5,89.394667
51.770745,3,89.462886
51.106499,7,89.53404
53.990894,6,89.607735
59.230799,10,89.696278
51.506795,4,89.769671
66.179279,12,89.951602
