#{"t_start": 1756937286.6822786, "env_id": "None"}
r,l,t
-28.55762,10,1494.985596
-25.20606,6,1495.626545
-33.55762,12,1496.695143
-38.54675,14,1498.050851
-26.002627,7,1498.870114
-26.00762,8,1499.69906
-29.561053,11,1500.842189
-26.448559,7,1501.663035
-24.95606,5,1502.307734
-27.900184,8,1503.195606
-28.450184,9,1504.170889
-30.950184,10,1505.222996
-25.99675,8,1506.123962
-29.011053,10,1507.215503
-28.148559,7,1508.011452
-23.452627,5,1508.626797
-28.450184,9,1509.633222
-27.445191,6,1510.283473
-25.421923,7,1511.087931
-23.502627,6,1511.833618
-30.400184,9,1512.807494
-26.05762,9,1513.74368
-28.740676,9,1514.668132
-25.400184,7,1515.438804
-32.911053,10,1516.62696
-23.434256,5,1517.236164
-26.05762,9,1518.117728
-32.911053,10,1519.108679
-30.63769,8,1519.978249
-30.400184,9,1520.919651
-23.445125,5,1521.493811
-28.60762,11,1522.544566
-26.00762,8,1523.336653
-25.63769,6,1524.012964
-35.411053,11,1525.039254
-30.421923,9,1525.931844
-32.050184,12,1527.154883
-28.60762,11,1528.2356
-28.60762,11,1529.399077
-28.65762,12,1530.624764
-26.500184,9,1531.634261
-23.584256,8,1532.51696
-24.663776,5,1533.107574
-30.411053,9,1533.990401
-32.46693,8,1534.819307
-45.421923,15,1536.209153
-26.05762,9,1537.132961
-28.50762,9,1538.059388
-40.411053,13,1539.450327
-26.511053,9,1540.452439
-27.900184,8,1541.434096
-24.848559,5,1542.150561
-23.491757,6,1542.954781
-33.471923,11,1544.106891
-23.518489,7,1544.818111
-30.961053,10,1545.922824
-25.984256,7,1546.862031
-26.00762,8,1547.872073
-33.518489,11,1548.968732
-34.95606,9,1549.943326
-44.000184,16,1551.424316
-26.10762,10,1552.739589
-30.400184,9,1553.943993
-24.848559,5,1554.731777
-26.069254,9,1555.98033
-27.911053,8,1557.093829
-29.561053,11,1558.517424
-25.961053,8,1559.644651
-35.950184,12,1561.091413
-23.50762,7,1562.025271
-24.95606,5,1562.815447
-38.461053,13,1564.402088
-27.911053,8,1565.439478
-29.000184,10,1566.671131
-23.518489,7,1567.595846
-25.81693,6,1568.429823
-38.783557,13,1569.93163
-26.10762,10,1571.204799
-27.911053,8,1572.252283
-32.611053,13,1573.840609
-31.00762,10,1575.110948
-28.50762,9,1576.284796
-27.911053,8,1577.391088
-35.961053,12,1578.880877
-25.648559,6,1579.752404
