#{"t_start": 1757239770.931797, "env_id": "None"}
r,l,t
40.61969,7,26586.107941
40.999159,6,26586.656008
40.869639,8,26587.289523
43.962743,8,26587.916085
45.957759,4,26588.286932
43.408319,5,26588.708383
25.921439,13,26589.62047
48.372919,3,26589.954613
43.31297,5,26590.38812
49.56624,1,26590.579903
46.021719,4,26590.95559
-37.857826,13,26591.885387
30.88393,11,26592.687779
-38.157826,14,26593.691386
30.712999,11,26594.463216
25.662399,14,26595.460219
33.33737,10,26596.214601
40.72385,7,26596.79706
33.289879,9,26597.475165
33.354839,10,26598.191572
43.428656,5,26598.644289
33.394039,9,26599.3329
45.700239,4,26599.70881
26.725589,14,26600.665887
33.102119,10,26601.42046
40.795799,7,26602.00238
16.131956,18,26603.336686
25.717926,12,26604.350726
23.49301,14,26605.438748
36.011039,8,26606.405424
19.201678,20,26609.511786
36.012599,8,26610.948578
33.083879,10,26612.545596
33.409599,11,26614.737633
40.69321,6,26616.024565
42.911224,5,26617.004681
29.231409,14,26619.109959
40.782279,8,26620.581105
49.98324,1,26621.174334
40.603256,7,26622.606965
43.26229,7,26623.539914
38.336519,9,26624.225952
28.29105,12,26625.111871
48.457559,4,26625.49515
33.366999,11,26626.312159
49.85484,1,26626.525075
49.59744,1,26626.734674
10.763639,19,26628.010418
32.079169,13,26628.946527
24.585099,16,26631.027076
38.297799,7,26632.358682
35.80605,9,26633.988263
49.01372,2,26634.633718
34.317619,12,26636.67328
26.706718,17,26639.550924
26.682179,16,26642.366842
14.367169,21,26645.84489
48.34609,3,26646.60478
30.549633,10,26648.336804
33.27881,10,26650.40168
30.83333,12,26652.700221
-57.420321,20,26656.012254
32.706953,10,26658.067775
43.33821,6,26659.454412
8.53273,20,26662.971466
45.598279,5,26664.061189
49.96896,1,26664.614297
26.900529,16,26667.420341
40.764719,7,26668.844475
30.824959,11,26670.881961
32.967574,10,26672.730565
43.44993,6,26673.952398
40.573679,7,26675.436486
33.095039,10,26677.364582
7.849297,21,26680.845579
6.495718,22,26684.262219
24.325558,16,26687.054934
45.84081,4,26687.93297
19.374609,19,26691.185462
25.73233,12,26693.364352
26.707318,17,26697.22285
23.622956,15,26699.577866
43.27657,7,26701.025117
48.47305,3,26701.933049
28.873786,15,26704.660152
43.54989,6,26705.886995
4.422929,24,26710.008937
21.760758,17,26713.082816
48.397399,3,26713.788608
48.082344,3,26714.663332
45.628233,4,26715.701959
34.344998,12,26717.922875
45.974919,4,26718.901926
43.330319,5,26719.948544
-71.83444,28,26723.340704
19.215449,18,26724.521078
40.747799,7,26725.05758
29.497329,14,26726.005555
-47.546957,16,26727.070063
28.140439,13,26727.96959
36.275453,11,26728.757609
28.779966,13,26729.673197
35.866479,9,26730.347223
45.714319,5,26730.783422
43.24269,6,26731.286398
6.702438,23,26732.773265
6.767758,24,26734.356935
29.563939,13,26735.278373
43.31385,6,26735.767205
-27.923781,37,26738.090541
45.704193,4,26738.462537
45.87141,4,26738.83808
38.17357,8,26739.444934
45.581963,4,26739.828047
33.519599,10,26740.575862
45.94129,5,26741.029939
43.50725,5,26741.476974
26.716419,17,26742.642628
43.37181,6,26743.160115
37.008649,12,26744.088746
34.164463,12,26744.973022
49.80228,1,26745.186646
38.072359,8,26745.810322
29.260838,16,26747.036165
48.313439,4,26747.433585
48.454799,4,26747.813898
-0.815751,26,26749.528603
49.79784,1,26749.721716
35.893559,11,26750.541406
24.160729,16,26751.628533
23.462513,15,26752.687842
28.131639,12,26753.571038
29.192169,14,26754.540801
25.954679,13,26755.463323
26.863889,15,26756.507223
43.41953,5,26756.935273
43.50317,5,26757.354174
43.226774,5,26757.777382
-47.409451,16,26758.899321
40.942279,6,26759.380049
28.440639,12,26760.241827
39.558899,9,26760.915728
43.19361,6,26761.408588
46.281587,6,26761.928513
13.556638,19,26763.24691
47.791033,3,26763.579799
20.726199,15,26764.616476
25.763519,13,26765.531256
-59.345309,23,26767.036618
38.44537,8,26767.649812
28.05489,12,26768.512535
35.87793,9,26769.214432
45.564083,4,26769.603172
49.67604,1,26769.8089
30.457883,10,26770.545863
43.490359,7,26771.125615
-45.357826,16,26772.27751
-10.821791,32,26774.403208
-37.428204,12,26775.276098
26.701838,15,26776.329648
38.34777,7,26777.387349
-46.83444,18,26780.481425
25.567993,12,26782.655215
38.589236,9,26784.487845
-42.428204,14,26786.972007
41.617769,9,26788.835876
48.32257,3,26789.639195
26.685529,17,26792.659025
11.247798,21,26796.342218
48.29893,3,26797.050498
28.071919,13,26799.532331
-59.33444,23,26803.066571
43.518719,5,26803.982162
45.96909,4,26804.903328
30.811319,12,26806.369632
43.30601,5,26806.828498
1.745809,25,26808.433912
48.150559,3,26808.738386
45.894465,5,26809.170246
39.570969,9,26809.870135
29.255409,14,26810.840216
38.142559,8,26811.473113
40.82185,6,26811.96944
36.842209,12,26812.830455
48.31277,4,26813.212285
25.792399,12,26814.044913
45.662574,4,26814.417749
43.45605,6,26814.9214
28.530279,12,26815.767998
45.749999,6,26816.290737
29.606209,15,26817.355298
33.234039,11,26818.160529
45.940679,6,26818.667114
49.67604,1,26818.87531
21.678416,19,26820.16289
43.474439,5,26820.588466
40.862759,7,26821.141905
30.583879,11,26821.943573
28.155879,12,26822.788992
-49.33444,19,26824.062692
43.070633,5,26824.495356
31.753899,13,26825.420008
38.286959,9,26826.150622
23.224639,14,26827.180021
31.809809,14,26828.202878
28.494399,12,26829.068164
47.839443,3,26829.412594
36.640495,12,26830.335567
40.507774,6,26830.836004
43.602709,7,26831.425749
40.94329,6,26831.942219
46.006629,7,26832.547792
24.485038,16,26833.658019
43.399056,6,26834.154458
39.389249,11,26834.965801
43.37313,6,26835.478299
45.81373,5,26835.947866
28.07729,14,26837.024354
34.606609,11,26837.828305
40.925919,8,26838.463044
25.911119,13,26839.414505
42.999713,5,26839.871148
-46.845309,18,26841.614057
43.133319,6,26843.118781
25.792279,12,26845.351102
43.147839,6,26846.731698
49.97172,1,26847.325945
39.517369,10,26849.398502
34.410089,12,26851.598392
43.50721,7,26853.135491
39.286358,8,26854.678991
28.54573,13,26857.089557
21.543154,16,26859.656121
25.651616,13,26862.040033
36.769809,11,26863.930759
36.711689,13,26866.436974
38.425596,10,26868.348151
26.949729,16,26871.146891
21.899579,17,26874.031918
6.762889,24,26877.965472
40.81241,7,26879.357219
21.627249,17,26882.149705
49.87032,1,26882.601404
45.575839,5,26883.631655
20.70393,15,26886.353379
23.078959,14,26888.834221
41.400806,8,26890.287185
34.223729,12,26892.58194
45.890399,6,26893.983085
13.11885,18,26897.22169
31.770798,15,26899.719148
28.136359,13,26902.020393
49.56108,1,26902.520045
31.368608,12,26904.76274
29.215689,14,26907.384709
43.54181,5,26908.302283
38.393959,8,26909.803626
-36.845309,14,26912.339829
49.55776,2,26912.966093
29.584838,13,26915.239888
45.699319,5,26916.286948
41.011679,7,26917.789739
39.513769,10,26919.622355
40.65701,7,26920.984694
45.625999,5,26922.058613
40.72973,7,26923.407115
38.128399,8,26925.218051
40.60649,7,26926.535927
39.368809,10,26928.701071
26.699158,17,26931.758941
48.529679,4,26932.714042
31.713579,13,26935.045055
46.628609,8,26936.513963
43.066199,5,26937.50683
33.409439,10,26939.569811
45.916719,4,26940.432415
43.363479,6,26941.67069
45.863559,4,26942.693114
43.06473,6,26943.933729
41.679329,9,26945.638548
44.353038,8,26947.214003
40.937759,7,26948.801783
-34.33444,13,26951.109627
31.878929,14,26953.618495
43.329719,5,26954.568598
35.624199,9,26956.286
45.896479,5,26957.449542
49.87512,1,26958.107061
-25.046957,7,26959.541014
48.118683,3,26960.307104
31.738729,13,26962.779256
26.402718,14,26965.172711
44.282339,8,26966.742697
40.918137,7,26968.110072
29.415849,14,26970.598708
24.285889,16,26973.419466
46.013239,5,26974.393822
35.89509,9,26976.241585
41.802213,7,26977.579871
46.01133,4,26978.529162
33.080159,10,26980.321338
43.15029,6,26981.664837
48.453199,6,26982.954094
42.080609,9,26984.596982
41.594272,8,26986.249334
47.630033,4,26987.380303
38.40997,8,26988.994726
46.05001,5,26990.009746
43.261959,6,26991.351611
-32.417334,10,26993.260268
33.319919,10,26995.061096
41.039309,7,26996.601193
31.650358,13,26998.770177
48.287439,5,26999.788037
41.612208,8,27001.375695
45.858199,5,27002.422181
34.283558,12,27004.560594
45.653399,6,27005.65198
43.177959,6,27007.077734
26.414796,14,27009.830481
48.476039,4,27010.859606
48.100559,4,27011.996614
47.574043,4,27012.981721
36.632569,12,27015.107296
48.15281,4,27015.920606
40.902119,7,27017.461173
-35.046957,11,27019.538743
-49.939073,17,27022.261317
-34.345309,13,27024.506643
48.26009,4,27025.496247
45.53137,5,27026.760024
33.304326,12,27029.119519
40.585199,7,27030.814649
33.459839,10,27032.911775
38.957032,10,27035.021594
43.31301,6,27036.295825
-24.33444,9,27038.02056
26.866449,16,27040.854857
45.310304,5,27042.017745
48.169919,4,27043.168489
40.774879,6,27044.434964
-29.345309,11,27046.71481
33.32549,10,27048.363695
49.71864,1,27048.805381
29.277659,14,27051.589493
26.985329,15,27054.085397
-32.546957,10,27056.044724
34.335969,13,27058.455047
48.357239,4,27059.464861
41.985689,9,27061.451977
43.764865,7,27063.003146
31.641139,14,27065.634196
43.15449,6,27066.869145
30.64481,12,27069.093247
47.930446,4,27069.903964
-34.712819,12,27071.983789
31.717089,15,27074.745167
33.756253,12,27077.105503
34.282947,10,27079.168706
45.747079,5,27080.312704
15.767199,19,27083.419059
40.588319,7,27084.929316
46.620649,7,27086.362811
40.964439,8,27087.843707
43.100439,6,27089.293453
48.084839,4,27090.233966
45.90765,4,27091.15955
43.13937,6,27092.601151
28.194159,12,27094.82381
-37.689073,13,27097.333435
48.074759,4,27098.506525
48.136894,3,27099.365306
28.520199,12,27101.534185
46.034919,4,27102.413096
33.08741,10,27104.518247
40.644559,6,27105.628488
43.139753,5,27106.682189
36.054839,8,27108.442778
39.422659,11,27110.445559
39.215558,11,27112.33031
31.693089,15,27114.958938
39.148409,11,27117.007517
40.89293,7,27118.343917
43.550017,6,27119.673311
48.442279,3,27120.533188
48.220759,3,27121.429753
49.52308,2,27122.190905
43.304079,6,27123.451513
35.654519,11,27125.472192
34.378118,12,27127.690634
40.88573,7,27129.242893
-27.689073,9,27130.904835
-30.068696,9,27132.857233
35.60073,9,27134.379003
45.299694,5,27135.322746
44.333049,8,27136.568138
28.188883,11,27138.153197
46.003039,5,27139.181067
47.505353,4,27140.153811
43.25989,7,27141.644887
39.258579,10,27143.633501
34.175859,14,27146.024341
29.285638,15,27148.664589
38.120079,7,27150.051103
43.54149,6,27151.347294
45.959439,4,27152.245298
26.884929,16,27155.136342
34.304489,12,27157.115139
38.419119,7,27158.649326
45.98817,4,27159.52819
35.68917,9,27161.0017
36.349859,11,27162.672662
40.905839,7,27163.797047
49.41516,1,27164.200269
38.815602,10,27165.927528
39.582059,9,27167.610813
35.72361,9,27169.370459
45.68677,5,27170.229658
38.379376,8,27171.733293
40.81825,6,27172.97443
31.662259,14,27175.394838
-27.439073,8,27176.874506
49.99248,1,27177.429531
34.256299,12,27179.61348
36.097318,10,27181.39846
46.121029,5,27182.570474
43.422399,6,27183.991173
36.813918,11,27185.969983
34.351958,12,27187.923691
47.601864,4,27188.835762
-36.845309,14,27191.140987
43.38465,6,28458.915357
-29.939073,9,28460.283295
41.849078,9,28461.543599
23.841282,16,28463.917871
48.086519,4,28464.825428
40.968839,7,28465.937103
39.151729,10,28467.563112
45.778559,6,28468.819591
40.85417,7,28469.475828
42.061569,10,28470.242674
40.63565,7,28470.805692
44.320249,9,28471.542941
-34.672769,11,28472.345505
45.67845,4,28472.713708
28.671791,14,28473.670244
40.78905,8,28474.299213
23.491399,14,28475.303115
32.063809,13,28476.237824
46.025959,5,28476.734854
42.925193,5,28477.190243
38.284199,9,28477.892554
38.217999,7,28478.440087
49.57716,1,28478.638911
48.553999,3,28478.954383
48.533159,4,28479.331319
48.520639,3,28479.637526
41.847038,9,28480.323846
36.635594,11,28481.377016
41.837849,9,28482.317006
41.460848,8,28483.169786
48.52997,4,28483.670456
48.345319,3,28484.087443
33.46541,10,28484.997206
48.448279,3,28485.361493
45.59185,5,28485.865763
41.456194,9,28487.112107
34.469489,12,28489.01192
28.566025,13,28491.086787
-34.345309,13,28493.326573
45.571159,5,28494.325
-39.33444,15,28496.773869
45.81193,5,28497.790202
48.350639,4,28498.678538
-35.057826,11,28500.703052
43.065713,5,28501.827099
43.246359,6,28502.959801
44.127918,8,28504.498595
41.760059,10,28506.281732
46.780103,6,28507.697572
48.110399,4,28508.599406
38.145959,9,28510.234193
48.41313,5,28511.461015
43.22817,6,28512.828941
34.114169,12,28515.39379
48.438199,3,28516.182367
49.92408,1,28516.619563
40.88405,7,28518.209457
43.518399,6,28519.427394
48.161879,4,28520.405037
-36.83444,14,28522.691571
49.748,1,28523.091425
45.94605,4,28524.098233
40.671719,7,28525.742907
40.949999,7,28527.299573
45.983959,5,28528.668845
49.78032,1,28529.244804
38.851536,10,28531.420535
41.619809,9,28533.220661
29.362209,14,28535.851133
45.84365,6,28537.309476
40.667719,6,28538.727183
24.130598,17,28541.899894
40.842719,7,28543.399745
40.974959,7,28544.866135
40.667399,7,28546.394417
34.742258,12,28548.762128
-34.632815,12,28550.920315
48.33701,4,28552.040648
49.93548,1,28552.553998
29.597289,14,28555.210257
43.572177,5,28556.129709
34.442798,12,28558.620093
45.065814,6,28559.89539
43.963139,8,28561.355627
45.92553,4,28562.29801
-32.223689,12,28564.386289
48.561079,3,28565.045887
43.079719,7,28566.682606
14.171299,22,28570.015321
27.091609,14,28572.345763
40.637199,8,28573.937137
43.189719,6,28575.029276
48.459919,3,28575.688162
38.07357,8,28577.268328
31.725089,14,28579.714341
45.594224,4,28580.56519
33.45433,9,28582.241854
48.371879,4,28583.289349
24.236089,16,28586.007258
44.163779,8,28587.590451
23.452639,14,28589.937798
28.349559,12,28591.78445
45.86625,4,28592.606127
48.30785,4,28593.452965
31.516413,12,28595.41511
-34.668577,12,28597.413357
34.483649,12,28599.446138
39.198169,10,28601.209149
38.112479,9,28603.002014
48.360799,3,28603.778711
35.717299,13,28606.056446
30.849636,13,28608.334013
41.96634,7,28609.619915
36.469594,10,28611.496419
39.139969,10,28613.122923
45.67453,5,28613.953578
36.849769,12,28615.545324
48.52113,2,28616.056502
31.700278,13,28618.042844
38.497959,7,28619.321958
40.801679,7,28620.556993
40.858559,7,28621.814761
40.673039,7,28623.033338
40.946399,7,28624.370117
48.284519,4,28625.660579
34.664995,12,28628.337933
38.187633,7,28630.013442
40.691159,7,28631.770776
41.742809,9,28633.843168
48.257879,4,28635.029065
49.67132,1,28635.702454
40.387224,7,28637.541623
39.505729,10,28639.651334
43.589596,7,28641.146799
45.797959,5,28642.322457
38.31621,7,28644.067352
43.381479,6,28645.518713
48.341239,3,28646.42698
43.06249,7,28648.146332
48.214439,4,28649.256648
44.164518,8,28651.075218
41.766038,9,28652.776307
38.326519,8,28654.121564
48.48781,3,28654.929928
-34.345309,13,28657.300089
48.24689,4,28658.262211
45.617799,4,28659.114583
48.329519,4,28659.894988
45.563079,4,28660.813839
34.153769,12,28663.068702
49.531,2,28663.614472
43.102214,5,28664.442118
49.91928,1,28664.86161
45.92893,5,28665.720606
-36.83444,14,28667.534219
48.461039,4,28668.327405
31.646209,13,28670.164082
33.164999,10,28671.764734
44.166499,10,28673.332179
49.71744,1,28673.695572
49.77132,1,28674.093851
45.94561,5,28674.929181
41.031919,6,28676.070859
41.704558,11,28677.988754
44.600609,7,28679.349556
48.43689,5,28680.410548
32.079129,12,28682.233037
45.86789,6,28683.352837
49.92916,2,28683.95033
39.352249,10,28685.720948
45.820719,4,28686.556287
9.442059,22,28689.935066
31.881449,14,28691.930896
-37.439073,12,28693.724099
43.06893,6,28694.714998
35.921079,9,28696.086921
48.418919,4,28696.841625
39.212476,8,28698.10289
36.865078,12,28699.893798
43.566417,5,28700.74406
23.542119,13,28702.888433
40.748919,8,28704.19679
21.944478,17,28706.779515
45.83629,5,28707.797565
48.37481,4,28708.619839
43.509519,6,28709.663201
36.859929,11,28711.528445
48.392879,4,28712.363225
36.639129,11,28714.082335
49.73332,2,28714.701423
33.516385,12,28716.583342
33.453937,11,28718.331148
32.599414,10,28719.941119
49.95616,2,28720.468499
38.367079,8,28721.862777
-36.856179,14,28723.979466
42.098969,9,28725.545936
43.672918,7,28726.743774
31.705558,13,28728.863709
45.740076,7,28730.173832
28.10961,12,28732.142628
24.185499,16,28734.604702
30.947239,11,28736.425709
43.198839,6,28737.535408
48.170519,4,28738.351905
-29.917334,9,28739.891548
34.166619,14,28742.173047
43.959478,7,28743.436333
40.93577,7,28744.684309
25.864336,12,28746.600079
45.800239,5,28747.575845
-34.690316,12,28749.512918
48.226039,3,28750.166334
38.222119,8,28751.479045
33.140999,10,28753.335708
39.308019,10,28755.030231
47.192673,5,28756.023104
25.58357,13,28758.177918
39.175739,9,28759.864627
45.965919,4,28760.805668
43.41633,6,28761.950625
45.820279,5,28762.839471
41.193156,8,28764.364983
48.437879,4,28765.220593
46.927129,7,28766.529346
40.75413,8,28767.884322
28.284577,12,28769.902118
45.723824,4,28770.774049
39.578049,9,28772.35475
30.856545,13,28774.55122
36.717078,11,28776.313033
43.330959,6,28777.346502
38.34849,7,28778.486954
36.742518,11,28780.282527
41.966729,9,28781.681912
43.248399,6,28782.686458
48.508519,3,28783.349247
49.61888,3,28783.999907
33.32117,10,28785.589179
-27.439073,8,28787.023412
-40.046957,13,28789.048577
40.81421,7,28790.232939
48.24917,4,28791.137007
45.874399,5,28792.18351
49.55088,1,28792.668826
34.601619,11,28794.645976
33.134759,10,28796.317944
28.45377,12,28798.422314
30.215574,11,28800.348349
31.051006,12,28802.385956
45.954279,4,28803.286849
43.188639,6,28804.357916
45.967279,5,28805.311847
-29.909451,9,28806.776914
24.383259,16,28809.210422
41.793689,9,28810.689385
21.725655,17,28813.351777
31.660969,13,28815.402101
48.24617,4,28816.254228
34.201489,14,28818.535609
45.797839,5,28819.540449
-39.33444,15,28821.810322
-27.568696,8,28823.144701
31.829078,14,28825.197609
40.656518,7,28826.359805
43.125763,5,28827.28971
47.073609,6,28828.342655
41.059239,8,28829.77876
46.711876,5,28830.834542
48.422719,3,28831.554813
36.765299,11,28833.410664
43.391959,7,28834.698169
45.99241,5,28835.732001
-44.33444,17,28838.411759
48.229534,3,28839.151391
33.54797,10,28840.871307
31.979259,13,28843.019692
-39.345309,15,28845.425592
36.133438,11,28847.308787
36.732609,11,28849.158998
33.451036,12,28851.277551
48.375959,4,28852.153166
43.53401,5,28853.171168
26.812358,15,28855.514271
40.585279,6,28856.604442
-37.536087,12,28858.556255
40.628879,7,28859.813813
46.050639,4,28860.683321
43.35297,6,28861.831334
36.268585,10,28863.511216
48.54241,3,28864.221398
46.962478,7,28865.463768
38.439278,9,28866.993196
42.980344,6,28868.139126
43.10301,6,28869.305396
35.59669,10,28871.070788
45.90325,5,28872.130094
47.999473,3,28872.871337
45.849559,5,28873.887398
45.082046,5,28874.936022
36.708099,12,28876.930133
40.759344,6,28878.072132
48.35605,6,28879.240848
43.178174,5,28880.27472
48.121534,3,28881.092114
29.359449,14,28883.3562
45.74937,4,28884.173617
45.760319,6,28885.307455
-37.557826,12,28887.290934
34.321219,12,28889.284569
45.89277,4,28890.117054
26.640518,15,28892.461191
48.221119,3,28893.171257
45.578319,4,28894.003333
33.865059,11,28895.789922
43.441396,7,28897.076372
38.410479,7,28898.350774
24.507099,16,28900.800349
43.491999,6,28901.928016
32.005958,14,28904.219772
35.831599,10,28905.934206
43.39893,6,28907.108773
40.725239,7,28908.352787
29.245929,14,28910.612352
40.942359,8,28912.128937
43.091799,6,28913.269514
