time_s,timesteps,episode_steps,total_minutes,total_cost_gbp,success,stranded,soc_final,remaining_km
1756681971,19567,-1,0.0,0.0,0,0,0.09539999999999998,2.469
1756681972,19569,-1,0.0,0.0,0,0,0.17379999999999998,3.502
1756681975,19571,-1,0.0,0.0,0,0,0.0726,4.822
1756681976,19574,-1,0.0,0.0,0,0,0.21739999999999998,5.696
1756681980,19577,-1,0.0,0.0,0,0,0.032799999999999996,7.756
1756681984,19581,-1,0.0,0.0,0,0,0.0642,10.792
1756681988,19587,-1,0.0,0.0,0,0,0.1161,11.509
1756681990,19593,-1,0.0,0.0,0,0,0.1014,3.28
1756681991,19595,-1,0.0,0.0,0,0,0.0731,3.361
1756681995,19598,-1,0.0,0.0,0,0,0.0395,8.725
1756681997,19606,-1,0.0,0.0,0,0,0.1015,5.259
1756682002,19609,-1,0.0,0.0,0,0,0.0928,9.853
1756682004,19614,-1,0.0,0.0,0,0,0.1815,3.374
1756682010,19616,-1,0.0,0.0,0,0,0.1124,14.043
1756682016,19623,-1,0.0,0.0,0,0,0.0916,13.943
1756682017,19630,-1,0.0,0.0,0,0,0.1607,1.713
1756682017,19631,-1,0.0,0.0,0,0,0.0397,18.019
1756682019,19643,-1,0.0,0.0,0,0,0.0913,4.543
1756682023,19647,-1,0.0,0.0,0,0,0.0623,9.467
1756682026,19653,-1,0.0,0.0,0,0,0.045599999999999995,4.316
1756682031,19656,-1,0.0,0.0,0,0,0.0779,14.385
1756682033,19663,-1,0.0,0.0,0,0,0.19920000000000002,3.424
1756682036,19665,-1,0.0,0.0,0,0,0.067,7.082
1756682043,19669,-1,0.0,0.0,0,0,0.09880000000000001,11.278
1756682043,19675,-1,0.0,0.0,0,0,0.11960000000000001,0.267
1756682049,19677,-1,0.0,0.0,0,0,0.050199999999999995,10.993
1756682052,19684,-1,0.0,0.0,0,0,0.0378,6.496
1756682053,19688,-1,0.0,0.0,0,0,0.0361,0.576
1756682056,19690,-1,0.0,0.0,0,0,0.094,7.927
1756682060,19695,-1,0.0,0.0,0,0,0.0992,8.682
1756682067,19700,-1,0.0,0.0,0,0,0.09630000000000001,13.277
1756682072,19708,-1,0.0,0.0,0,0,0.0463,9.916
1756682075,19713,-1,0.0,0.0,0,0,0.039599999999999996,7.242
1756682084,19718,-1,0.0,0.0,0,0,0.0353,18.029
1756682086,19728,-1,0.0,0.0,0,0,0.045,5.428
1756682090,19731,-1,0.0,0.0,0,0,0.0383,5.956
1756682094,19734,-1,0.0,0.0,0,0,0.044500000000000005,9.427
1756682096,19740,-1,0.0,0.0,0,0,0.1092,8.522
1756682099,19746,-1,0.0,0.0,0,0,0.0812,6.61
1756682103,19750,-1,0.0,0.0,0,0,0.1778,8.674
1756682105,19755,-1,0.0,0.0,0,0,0.0729,3.704
1756682108,19757,-1,0.0,0.0,0,0,0.2125,8.227
1756682111,19761,-1,0.0,0.0,0,0,0.08800000000000001,6.795
1756682116,19765,-1,0.0,0.0,0,0,0.2161,10.7
1756682119,19771,-1,0.0,0.0,0,0,0.2234,5.885
1756682122,19774,-1,0.0,0.0,0,0,0.1082,7.904
1756682125,19778,-1,0.0,0.0,0,0,0.1165,5.818
1756682127,19781,-1,0.0,0.0,0,0,0.0333,5.683
1756682135,19784,-1,0.0,0.0,0,0,0.07139999999999999,13.57
1756682143,19792,-1,0.0,0.0,0,0,0.0545,13.084
1756682149,19799,-1,0.0,0.0,0,0,0.1754,11.059
1756682155,19805,-1,0.0,0.0,0,0,0.0901,11.02
1756682155,19811,-1,0.0,0.0,0,0,0.1045,11.13
1756682159,19821,-1,0.0,0.0,0,0,0.10869999999999999,8.166
1756682162,19825,-1,0.0,0.0,0,0,0.0699,6.127
1756682163,19829,-1,0.0,0.0,0,0,0.1002,3.2
1756682168,19832,-1,0.0,0.0,0,0,0.0331,8.95
1756682173,19837,-1,0.0,0.0,0,0,0.1341,11.276
1756682181,19843,-1,0.0,0.0,0,0,0.0574,16.018
1756682183,19852,-1,0.0,0.0,0,0,0.10310000000000001,2.731
1756682184,19854,-1,0.0,0.0,0,0,0.0953,3.451
1756682186,19857,-1,0.0,0.0,0,0,0.0507,4.132
1756682191,19859,-1,0.0,0.0,0,0,0.1198,9.281
1756682193,19864,-1,0.0,0.0,0,0,0.059000000000000004,4.574
1756682195,19867,-1,0.0,0.0,0,0,0.1127,5.503
1756682197,19870,-1,0.0,0.0,0,0,0.10060000000000001,6.583
1756682197,19874,-1,0.0,0.0,0,0,0.0302,12.117
1756682203,19881,-1,0.0,0.0,0,0,0.0516,11.449
1756682207,19887,-1,0.0,0.0,0,0,0.11359999999999999,6.139
1756682213,19891,-1,0.0,0.0,0,0,0.0933,11.92
1756682219,19897,-1,0.0,0.0,0,0,0.0834,10.9
1756682222,19903,-1,0.0,0.0,0,0,0.058499999999999996,3.011
1756682227,19922,-1,0.0,0.0,0,0,0.09369999999999999,7.763
1756682229,19927,-1,0.0,0.0,0,0,0.11259999999999999,4.093
1756682234,19930,-1,0.0,0.0,0,0,0.0327,8.743
1756682244,19935,-1,0.0,0.0,0,0,0.0965,18.246
1756682248,19944,-1,0.0,0.0,0,0,0.0381,8.759
1756682253,19949,-1,0.0,0.0,0,0,0.1591,13.964
1756682255,19956,-1,0.0,0.0,0,0,0.1166,6.086
1756682260,19959,-1,0.0,0.0,0,0,0.09789999999999999,11.446
1756682262,19965,-1,0.0,0.0,0,0,0.0902,4.0
1756682268,19967,-1,0.0,0.0,0,0,0.0794,13.948
1756682272,19974,-1,0.0,0.0,0,0,0.0666,9.86
1756682274,19979,-1,0.0,0.0,0,0,0.0429,4.8
1756682277,19982,-1,0.0,0.0,0,0,0.0861,6.194
1756682280,19985,-1,0.0,0.0,0,0,0.06570000000000001,6.12
1756682287,19990,-1,0.0,0.0,0,0,0.030600000000000002,14.785
1756682289,19998,-1,0.0,0.0,0,0,0.1013,2.338
1756682290,20000,-1,0.0,0.0,0,0,0.1061,2.745
1756682294,20002,-1,0.0,0.0,0,0,0.0602,8.438
1756682295,20007,-1,0.0,0.0,0,0,0.0728,2.717
1756682299,20009,-1,0.0,0.0,0,0,0.1041,7.449
1756682305,20015,-1,0.0,0.0,0,0,0.0404,12.219
1756682309,20021,-1,0.0,0.0,0,0,0.23379999999999998,9.273
1756682309,20026,-1,0.0,0.0,0,0,0.0646,0.747
1756682309,20027,-1,0.0,0.0,0,0,0.04019999999999999,18.143
1756682312,20040,-1,0.0,0.0,0,0,0.11630000000000001,7.242
1756682316,20044,-1,0.0,0.0,0,0,0.043,8.074
1756682318,20048,-1,0.0,0.0,0,0,0.0478,2.442
1756682323,20051,-1,0.0,0.0,0,0,0.054900000000000004,8.615
1756682329,20056,-1,0.0,0.0,0,0,0.0867,12.244
1756682335,20062,-1,0.0,0.0,0,0,0.0449,11.433
1756682337,20068,-1,0.0,0.0,0,0,0.1562,3.482
1756682338,20070,-1,0.0,0.0,0,0,0.0634,2.653
1756682345,20072,-1,0.0,0.0,0,0,0.0646,12.067
1756682349,20080,-1,0.0,0.0,0,0,0.068,9.959
1756682350,20085,-1,0.0,0.0,0,0,0.1247,2.57
1756682353,20088,-1,0.0,0.0,0,0,0.044000000000000004,5.86
1756682356,20092,-1,0.0,0.0,0,0,0.0375,5.858
1756682358,20095,-1,0.0,0.0,0,0,0.1764,3.463
1756682361,20098,-1,0.0,0.0,0,0,0.0378,6.415
1756682363,20102,-1,0.0,0.0,0,0,0.1186,4.472
1756682368,20105,-1,0.0,0.0,0,0,0.0652,9.728
1756682370,20110,-1,0.0,0.0,0,0,0.2155,2.935
1756682374,20112,-1,0.0,0.0,0,0,0.0762,7.833
1756682385,20116,-1,0.0,0.0,0,0,0.0617,12.292
1756682390,20123,-1,0.0,0.0,0,0,0.0967,9.699
1756682395,20128,-1,0.0,0.0,0,0,0.08380000000000001,5.029
1756682400,20131,-1,0.0,0.0,0,0,0.04190000000000001,10.099
1756682403,20136,-1,0.0,0.0,0,0,0.059000000000000004,3.748
1756682413,20138,-1,0.0,0.0,0,0,0.055,12.808
1756682416,20147,-1,0.0,0.0,0,0,0.050199999999999995,6.588
1756682419,20151,-1,0.0,0.0,0,0,0.0395,6.858
1756682423,20155,-1,0.0,0.0,0,0,0.1452,8.288
1756682430,20159,-1,0.0,0.0,0,0,0.1175,8.893
1756682434,20165,-1,0.0,0.0,0,0,0.0987,9.966
1756682441,20170,-1,0.0,0.0,0,0,0.13699999999999998,18.091
1756682445,20179,-1,0.0,0.0,0,0,0.05,7.005
1756682449,20183,-1,0.0,0.0,0,0,0.0814,8.982
1756682452,20188,-1,0.0,0.0,0,0,0.078,7.626
1756682459,20193,-1,0.0,0.0,0,0,0.0741,9.937
1756682466,20198,-1,0.0,0.0,0,0,0.0723,11.369
1756682476,20204,-1,0.0,0.0,0,0,0.0785,18.05
1756682483,20215,-1,0.0,0.0,0,0,0.0791,11.65
1756682488,20221,-1,0.0,0.0,0,0,0.109,8.909
1756682490,20226,-1,0.0,0.0,0,0,0.1137,4.319
1756682495,20230,-1,0.0,0.0,0,0,0.0481,7.596
1756682502,20234,-1,0.0,0.0,0,0,0.10640000000000001,9.044
1756682507,20240,-1,0.0,0.0,0,0,0.10769999999999999,7.641
1756682519,20246,-1,0.0,0.0,0,0,0.0435,13.963
1756682523,20254,-1,0.0,0.0,0,0,0.0906,7.114
1756682529,20259,-1,0.0,0.0,0,0,0.0874,6.174
1756682540,20262,-1,0.0,0.0,0,0,0.0461,12.48
1756682548,20269,-1,0.0,0.0,0,0,0.0579,12.022
1756682551,20275,-1,0.0,0.0,0,0,0.0901,4.968
1756682560,20278,-1,0.0,0.0,0,0,0.1414,13.307
1756682569,20285,-1,0.0,0.0,0,0,0.1013,11.343
1756682573,20291,-1,0.0,0.0,0,0,0.0547,2.934
1756682574,20294,-1,0.0,0.0,0,0,0.0947,1.159
1756682588,20295,-1,0.0,0.0,0,0,0.0859,11.219
1756682594,20303,-1,0.0,0.0,0,0,0.11460000000000001,6.686
1756682595,20307,-1,0.0,0.0,0,0,0.0797,2.014
1756682602,20308,-1,0.0,0.0,0,0,0.0455,6.735
1756682603,20312,-1,0.0,0.0,0,0,0.1118,1.465
1756682606,20314,-1,0.0,0.0,0,0,0.06509999999999999,5.683
1756682613,20317,-1,0.0,0.0,0,0,0.0886,8.844
1756682616,20322,-1,0.0,0.0,0,0,0.111,4.014
1756682622,20324,-1,0.0,0.0,0,0,0.08779999999999999,8.461
1756682628,20331,-1,0.0,0.0,0,0,0.0354,10.874
1756682641,20337,-1,0.0,0.0,0,0,0.1188,18.729
1756682643,20346,-1,0.0,0.0,0,0,0.0479,2.928
1756682644,20348,-1,0.0,0.0,0,0,0.2181,1.117
1756682653,20349,-1,0.0,0.0,0,0,0.068,9.608
1756682656,20355,-1,0.0,0.0,0,0,0.0526,4.545
1756682662,20358,-1,0.0,0.0,0,0,0.0967,9.122
1756682673,20364,-1,0.0,0.0,0,0,0.1106,12.758
1756682677,20372,-1,0.0,0.0,0,0,0.09789999999999999,4.029
1756682686,20374,-1,0.0,0.0,0,0,0.1635,13.679
1756682689,20382,-1,0.0,0.0,0,0,0.038599999999999995,6.257
1756682692,20386,-1,0.0,0.0,0,0,0.11289999999999999,2.374
1756682696,20388,-1,0.0,0.0,0,0,0.172,4.44
1756682700,20391,-1,0.0,0.0,0,0,0.059000000000000004,4.315
1756682707,20394,-1,0.0,0.0,0,0,0.0333,11.258
1756682724,20401,-1,0.0,0.0,0,0,0.0382,18.099
1756682724,20412,-1,0.0,0.0,0,0,0.1866,0.211
1756682726,20414,-1,0.0,0.0,0,0,0.094,2.336
1756682734,20416,-1,0.0,0.0,0,0,0.0475,10.629
1756682739,20422,-1,0.0,0.0,0,0,0.049,8.445
1756682752,20427,-1,0.0,0.0,0,0,0.0513,12.782
1756682766,20434,-1,0.0,0.0,0,0,0.0466,12.403
1756682774,20441,-1,0.0,0.0,0,0,0.0495,7.751
1756682775,20446,-1,0.0,0.0,0,0,0.0425,1.327
1756682789,20447,-1,0.0,0.0,0,0,0.096,18.105
1756682795,20456,-1,0.0,0.0,0,0,0.0647,8.683
1756682801,20462,-1,0.0,0.0,0,0,0.0369,10.895
1756682807,20470,-1,0.0,0.0,0,0,0.0426,9.733
1756682807,20476,-1,0.0,0.0,0,0,0.0834,4.707
1756682807,20479,-1,0.0,0.0,0,0,0.049800000000000004,1.52
