chargeDeviceID,name,latitude,longitude,postcode,borough_cleaned,countryCode,deviceNetworks,locationType
cb57d019f5447ece462cffb21eb56584,21 Telford Avenue,51.442133,-0.127491,SW2 4XL,lambeth,gb,Char.gy,On-street
50a300306e904ca06f49be9314f99644,Field Road,51.488015,-0.213977,W6 8HP,hammersmith and fulham,gb,City EV,On-street
1d96df6c7e5471f66d6d45135ee5c517,Masbroy Road,51.499823,-0.215596,W14 0LR,hammersmith and fulham,gb,City EV,On-street
a784cc6a1286ef2bd7db4ca23c97e9c2,Claxton Grove,51.487738,-0.215155,W6 8HD,hammersmith and fulham,gb,City EV,On-street
e50278c1f72acc9a5dcb9b7866a4eb01,Broughton Road,51.471619,-0.188672,SW6 2LE,hammersmith and fulham,gb,City EV,On-street
898f35584859b7fe0f0584d4cf3d7bf7,Gwendwr Road,51.491128,-0.207951,W14 9BQ,hammersmith and fulham,gb,City EV,On-street
41b28a11da13a0384a9b75f95244e8e8,Iffley Road,51.49942,-0.230158,W6 0PD,hammersmith and fulham,gb,City EV,On-street
6942ff4a83092e3e43e89cb16d1c0cef,Brackenbury Road,51.49857,-0.231632,W6 0BB,hammersmith and fulham,gb,City EV,On-street
c6a0cf0ee4f5f0101504155ec1eeb479,Mornington Avenue,51.491726,-0.204561,W14 8UW,hammersmith and fulham,gb,City EV,On-street
8089af32cb1a7ad8340c2c8cdc6963d4,Mornington Avenue,51.492217,-0.205172,W14 8UJ,hammersmith and fulham,gb,City EV,On-street
561733698d12040c54e8f129f445440b,Orbain Road,51.48006,-0.2087,SW6 7JZ,hammersmith and fulham,gb,City EV,On-street
73410ad869e1ccb20c9838a1f14299f9,Sulgrave Road,51.501146,-0.225514,W6 7RJ,hammersmith and fulham,gb,City EV,On-street
ff4615c5a14f08333530c71d2e812644,Langthorne Street,51.49809,-0.22116,W14 0HX,hammersmith and fulham,gb,City EV,On-street
8bae2668d9baa9309af2aa5ae18820db,Cobold Road,51.493469,-0.222319,W6 7DR,hammersmith and fulham,gb,City EV,On-street
025802ed8612924793362017cb66213d,Kingswood Road,51.482513,-0.200766,SW6 1NG,hammersmith and fulham,gb,City EV,On-street
baaf1409cd0fabc331a97617669ef642,Faroe Road,51.497932,-0.216413,W14 OLT,hammersmith and fulham,gb,City EV,On-street
83b719558d2bf65c7117cf4de49dd3dd,Hazelbury Road,51.47231,-0.19114,SW6 2LX,hammersmith and fulham,gb,City EV,On-street
b1416d561a9fb77df69a90dd0fb5dd10,Narborough Street,51.47003,-0.19257,SW6 3AR,hammersmith and fulham,gb,City EV,On-street
825ac1bddf9396fedf300d2874820178,Wyfold Road,51.478561,-0.212742,SW6 6SE,hammersmith and fulham,gb,City EV,On-street
75908e2ec69e6b90164e3dab1c94ac5e,Musard Road,51.485942,-0.211394,W6 8NW,hammersmith and fulham,gb,City EV,On-street
f2adb5ad1aa4c170f31940d55e426e0d,Prothero Road,51.48223,-0.2071,SW6 7LZ,hammersmith and fulham,gb,City EV,On-street
99a7cac51f82d5b5242fff9d7bddc0d9,Gunterstone Road,51.491694,-0.209169,W14 9BP,hammersmith and fulham,gb,City EV,On-street
97b57a5f2af6e3b6b300af28894502f6,Edgarley Terrace,51.475521,-0.212944,SW6 6QF,hammersmith and fulham,gb,City EV,On-street
f784b72a42c30971787b653aa94fd95e,Aldensley Road,51.497011,-0.230986,W6 0DH,hammersmith and fulham,gb,City EV,On-street
185b60aa918401c92b36198e6eb789f6,Finlay Street,51.475752,-0.217661,SW6 6HE,hammersmith and fulham,gb,City EV,On-street
fda0b85b8332369cb1cc6f12d88d8f83,Fullham Park Gardens,51.472267,-0.206309,SW6 4LQ,hammersmith and fulham,gb,City EV,On-street
c4c2e7143c8d44b7a6779cddfe1860ed,Petley Road,51.483644,-0.222998,W6 9ST,hammersmith and fulham,gb,City EV,On-street
b30bccbc41e4cef5a641a34f50fd2d54,Godolphin Road,51.497883,-0.219658,W14 0HT,hammersmith and fulham,gb,City EV,On-street
ba52b2a9212909da40b841bafa9686ef,Bryony Road,51.491782,-0.209761,W14 9BU,hammersmith and fulham,gb,City EV,On-street
5d5109647bccebef21ea74d8e2737953,Petley Road,51.48007,-0.18943,SW6 2JB,hammersmith and fulham,gb,City EV,On-street
e7afc95f9d366b64ccdf0d7aaf6ccfba,Broomhouse Lane,51.48,-0.20572,SW6 7BX,hammersmith and fulham,gb,City EV,On-street
a2ae6bb8f4cd926da705ca5e85f51793,Greswell Road,51.47783,-0.19358,SW6 4QB,hammersmith and fulham,gb,City EV,On-street
5782313e527e42d300fbde19188698eb,Kilmaine Road,51.478526,-0.211099,SW6 6AY,hammersmith and fulham,gb,City EV,On-street
05a847ed6327ba1a9ee53746b86e626a,Wardo Avenue,51.477025,-0.212824,SW6 6RE,hammersmith and fulham,gb,City EV,On-street
6bbc18cc9130c5695789a20598b6ec73,Moore Park Road,51.47196,-0.18786,SW6 2LH,hammersmith and fulham,gb,City EV,On-street
464f39935fe94750c68230298774c7a0,Becklow Road,51.491734,-0.209485,W14 9BS,hammersmith and fulham,gb,City EV,On-street
78891fff3cc1b309482e5e431c169b67,LOWER MALL,51.489184,-0.229662,W6 9DJ,hammersmith and fulham,gb,City EV,On-street
664f97341efa94fc5f309b1bc66d3b7f,NORTH END ROAD,51.484673,-0.201922,SW6 1NL,hammersmith and fulham,gb,City EV,On-street
d0afe12655aee19d7225146067e91d19,CityEV - Cato Road,51.463032,-0.130957,SW4 7TW,lambeth,gb,City EV,On-street
eec0bd4e26630d40fd0d291fb23354aa,CityEV - Fairview Place,51.448482,-0.121715,SW2 3SB,lambeth,gb,City EV,On-street
405f356dc19ce861457070c0512a2a62,CityEV - Trinity Rise,51.445465,-0.108074,SW2 2BF,lambeth,gb,City EV,On-street
84146db97949352d5c32f7345fc8da82,CityEV - Appach Road,51.454573,-0.114914,SW2 2JU,lambeth,gb,City EV,On-street
783d6a25635e8f73eba03470f4be05c9,CityEV - Thornbury Road,51.451771,-0.129729,SW2 4DJ,lambeth,gb,City EV,On-street
4fc83f7b8a720435e9b9643950f7bbc7,CityEV - Wingford Road,51.451562,-0.127344,SW2 4DA,lambeth,gb,City EV,On-street
bc546801ff7ef8532c95880bb285f5e6,CityEV - Rosebery Road,51.452289,-0.128296,SW2 4DD,lambeth,gb,City EV,On-street
1391692c31ef6ef95f69f4324c163e81,CityEV - Doverfield Road,51.449059,-0.12524,SW2 5NE,lambeth,gb,City EV,On-street
8255a19ee4c0ea72a9b0ade0300145ff,CityEV - Morrish Road,51.447196,-0.126112,SW2 4EH,lambeth,gb,City EV,On-street
836dd94bc8b9f207cf639d54fd03857b,CityEV - Trouville Road,51.45188,-0.140247,SW4 8QW,lambeth,gb,City EV,On-street
1e715f76b7d9dd5b83572df6b73cecb8,CityEV - Saxby Road,51.448993,-0.12795,SW2 4JU,lambeth,gb,City EV,On-street
fbf9122fe49f706ce61e1e4585c6f3a4,CityEV - Sulina Road,51.44686,-0.126461,SW2 4EJ,lambeth,gb,City EV,On-street
2550698ff698ace5bad6cc684ea27387,CityEV - Felsberg Road,51.449703,-0.124519,SW2 5LS,lambeth,gb,City EV,On-street
68e351e42bf60dd7fbf079668a4e537c,CityEV - Kingswood Road,51.448053,-0.127295,SW2 4JP,lambeth,gb,City EV,On-street
04da78cff2a7b850a48649ed79c82364,CityEV - Mayflower Road,51.467646,-0.126505,SW9 9JZ,lambeth,gb,City EV,On-street
2a79dc440bea90acb421cb4262dd6ef3,CityEV - Wooton Street,51.503802,-0.109104,SE1 8TG,lambeth,gb,City EV,On-street
5cebded560cc594acb569e69971bbae3,CityEV - Willington Road,51.464496,-0.125742,SW9 9NE,lambeth,gb,City EV,On-street
f324ab5a4742d821ab16a9014ab2a9a3,Q Park Soho 1,51.51431,-0.137216,W1F 7LZ,westminster,gb,Blink Charging,Public car park
41e23e24ee2670c4128cd7e5e5ee42ab,Q Park Soho 2,51.514318,-0.137203,W1F 7LZ,westminster,gb,Blink Charging,Public car park
1df390410edc657159d4ff9172e87c38,Q Park Soho 3,51.514324,-0.137183,W1F 7LZ,westminster,gb,Blink Charging,Public car park
1c1704c7601fcdb79cf1ba3d3cb72e91,Q Park Soho 4,51.514329,-0.137177,W1F 7LZ,westminster,gb,Blink Charging,Public car park
7e1ce4ce3124fd9ecc13a151afcff11b,Q Park Soho 5,51.514331,-0.137149,W1F 7LZ,westminster,gb,Blink Charging,Public car park
d4d05c2e262dc1b4f07d7c104c0b0c84,Q Park Soho 6,51.514393,-0.137001,W1F 7LZ,westminster,gb,Blink Charging,Public car park
923c5f28baa1870eabbd174ea6a1221d,steob100000620,51.466413,-0.120007,SW9 9QR,lambeth,gb,ubitricity,On-street
72a8221d489e3b925e96c1e1ef6a0ebe,steob100000631,51.469573,-0.136955,SW4 6JY,lambeth,gb,ubitricity,On-street
5b2fa35fa5ed3f224fd8b2b6debf31b3,suby1100000049,51.466092,-0.136451,SW4 6HN,lambeth,gb,ubitricity,On-street
e4343ac10dbaada982a3108b5ae6315f,suby1100000164,51.450675,-0.128641,SW2 4JE,lambeth,gb,ubitricity,On-street
488fbc61af44741162461bf624804d4c,suby1100000265,51.50017,-0.11059,SE1 7BD,lambeth,gb,ubitricity,On-street
fe68c1592abb7b99132c2494430a53c4,suby1100000266,51.456296,-0.137616,SW4 9NA,lambeth,gb,ubitricity,On-street
f1e48562c8c0cb395579c4031d307148,suby1100000373,51.469691,-0.104394,SW9 7UA,lambeth,gb,ubitricity,On-street
e83d3ce589ef4178cb9a5446bf3c0475,suby1100000384,51.471521,-0.118022,SW9 0DG,lambeth,gb,ubitricity,On-street
a3f2130d312ab153ba470886115ea2ee,suby1100000385,51.465308,-0.142616,SW4 0HW,lambeth,gb,ubitricity,On-street
dc5da8afd9b2be9cb8dd5bdc509d1d40,suby1100000388,51.46542,-0.142288,SW4 0HW,lambeth,gb,ubitricity,On-street
39e989a091af097f2762083a8ccfb10e,suby1100000397,51.448844,-0.11714,SW2 2UA,lambeth,gb,ubitricity,On-street
8c19c123a9aba6ebca87566870654ac6,suby1100000406,51.475335,-0.116673,SW9 0RR,lambeth,gb,ubitricity,On-street
23b667dfda9004cb8af1cf7d82a082b2,suby1100000419,51.537043,-0.110754,N1 0ER,islington,gb,ubitricity,On-street
9d260e5757e8df6b5ca0aa902e34d529,suby1100000431,51.441943,-0.12161,SW2 3TB,lambeth,gb,ubitricity,On-street
30d94e0afa7333bf26ebf64cf7a25115,suby1100000438,51.538971,-0.099968,N1 2BH,islington,gb,ubitricity,On-street
94c0804be8acc161769e9acb77d8ec32,suby1100000439,51.471114,-0.108397,SW9 6SU,lambeth,gb,ubitricity,On-street
52f567614a900ad127dc800b26318803,suby1100000442,51.436063,-0.119366,SW2 3AJ,lambeth,gb,ubitricity,On-street
4ff47a28ca09766111000e151bbfdc13,suby1100000476,51.468028,-0.13898,SW4 6HR,lambeth,gb,ubitricity,On-street
fc4d25f1b28296b004a6f86195490df8,suby1100000480,51.45659,-0.110907,SW2 1PP,lambeth,gb,ubitricity,On-street
6d1662a825e666112a5bec7e4028830c,suby1100000483,51.546722,-0.091068,N1 2TJ,islington,gb,ubitricity,On-street
263ccd7aa3254ceb086f6e307a7ae7c8,suby1100000532,51.438747,-0.123086,SW2 3BG,lambeth,gb,ubitricity,On-street
3a6a6e9a747fbf1e7676aa4bcd0d377f,suby1100000538,51.455523,-0.134217,SW4 8QE,lambeth,gb,ubitricity,On-street
7e1f35e9e0262960fcbf7476342dd49d,suby1100000544,51.455454,-0.134705,SW4 8RA,lambeth,gb,ubitricity,On-street
7ec5b36820ed1cc1735ac0b8d6617d48,suby1100000552,51.465871,-0.145592,SW4 0LY,lambeth,gb,ubitricity,On-street
22872122c6be252e15c87a7da83312a5,suby1100000553,51.467161,-0.137023,SW4 6DU,lambeth,gb,ubitricity,On-street
aa955ab69f8c45b03468465c03e5bd38,suby1100000554,51.454272,-0.140734,SW4 9HT,lambeth,gb,ubitricity,On-street
6612ec8ffce6ffde437065d80dbc75bb,suby1100000555,51.468101,-0.13824,SW4 6LB,lambeth,gb,ubitricity,On-street
1f8911b0ff40fbc0408c8d9e5d0dd193,suby1100000563,51.456567,-0.127694,SW2 5DR,lambeth,gb,ubitricity,On-street
c776369be2add4d6643c7d46dd106cd2,suby1100000625,51.538856,-0.100318,N1 2BH,islington,gb,ubitricity,On-street
77e9c1365b3f7d610691f5460ba4b530,suby1100000631,51.526631,-0.099419,EC1V 3QU,islington,gb,ubitricity,On-street
a842648d25406294ef60f56b5fe969b9,suby1100000632,51.526633,-0.099802,EC1V 3QU,islington,gb,ubitricity,On-street
24c1584e70b4e3d58f5d62e6a1885c14,suby1100000633,51.537777,-0.110337,N1 0ER,islington,gb,ubitricity,On-street
ab1f868c7d00fa0db4198a7267d8fb98,suby1100000638,51.538859,-0.099435,N1 2BG,islington,gb,ubitricity,On-street
a29664bf3d977c774e32e31652f81ee9,suby1100000662,51.539309,-0.101324,N1 2DP,islington,gb,ubitricity,On-street
05f283a899372c75f1427f1daf60c389,suby1100000665,51.544551,-0.091586,N1 2TW,islington,gb,ubitricity,On-street
7323e13b502b18674c59bb2015818e78,suby1100000666,51.544646,-0.091435,N1 2DR,islington,gb,ubitricity,On-street
a85484f2cb09a4f053abce0489cc4cb6,suby1100000668,51.547034,-0.090247,N1 2TJ,islington,gb,ubitricity,On-street
df139a4a0fe80d9221879c923a2f2162,suby1100000669,51.541456,-0.106195,N1 1LE,islington,gb,ubitricity,On-street
daa7a5152769a9b310031e484bc8e3f9,suby1100000672,51.541623,-0.106305,N1 1NF,islington,gb,ubitricity,On-street
57fac2df8f52ea159ba6ee22e8a62388,suby1100000674,51.517603,-0.129837,WC1B 3AJ,camden,gb,ubitricity,On-street
25d651b6442f9a0aa411cdb1b6ce4380,suby1100000676,51.546266,-0.090858,N1 2QA,islington,gb,ubitricity,On-street
67f68835939b9fa291a4e417312b4ec1,suby1100000677,51.544128,-0.092299,N1 2DR,islington,gb,ubitricity,On-street
f558bdfd34ca36383c0e6b451a1a9654,suby1100000678,51.541925,-0.106414,N1 1NF,islington,gb,ubitricity,On-street
ed6efa2a688ddc6cd41c820a7dbc199c,suby1100000679,51.533073,-0.133529,NW1 1RB,camden,gb,ubitricity,On-street
3d8cbd78a78f00dd145def57995843a9,suby1100000685,51.537819,-0.106911,N1 0RE,islington,gb,ubitricity,On-street
bc54cb4a4a51322747ecd21d29947b1a,suby1100000824,51.499947,-0.110097,SE1 7RF,lambeth,gb,ubitricity,On-street
ad03b1b9abf25265bba8bf4fe16131dc,suby1100000830,51.448793,-0.116748,SW2 2TZ,lambeth,gb,ubitricity,On-street
85bcbc95ba80ead392a733ce8a202ab8,suby1100000831,51.466769,-0.13164,SW4 6LU,lambeth,gb,ubitricity,On-street
34c6cfd9d8e84a6a0cd9aad3434679cf,suby1100000880,51.543446,-0.106929,N1 1NJ,islington,gb,ubitricity,On-street
d71cc13f10c78e5b9ac4fd1768391a62,suby1100000881,51.544207,-0.107187,N1 1LW,islington,gb,ubitricity,On-street
25890b7fc940bc487a8835f76088667d,suby1100000882,51.543624,-0.10715,N1 1NL,islington,gb,ubitricity,On-street
27bcf25552471e0e7b1b1742573a845d,suby1100000885,51.539912,-0.106441,N1 1LX,islington,gb,ubitricity,On-street
e195b33d677b9903e89282fb4df07836,suby1100000886,51.537336,-0.110449,N1 0ER,islington,gb,ubitricity,On-street
f249bd69645ca81f7f5bf8e172902aac,suby1100000888,51.526818,-0.098327,EC1V 3QX,islington,gb,ubitricity,On-street
3343c3b47c33426abfaf01ca53e8c9db,suby1100000895,51.538236,-0.106836,N1 0RE,islington,gb,ubitricity,On-street
c94b2ca3dd80ed212f35be130f4fc799,suby1100000900,51.541763,-0.106168,N1 1NF,islington,gb,ubitricity,On-street
3d17061483ce59ba1d4921878789ebcc,suby1100000904,51.526759,-0.098865,EC1V 3QX,islington,gb,ubitricity,On-street
9985f8cb8ad677c397e4666cf3555c14,suby1100000907,51.544999,-0.090697,N1 2DR,islington,gb,ubitricity,On-street
03f46deabff97c9545515d60917da1cf,suby1100000908,51.526685,-0.098967,EC1V 3QX,islington,gb,ubitricity,On-street
33b1a3944a2d698f0d6779e03c4033b1,suby1100000910,51.544904,-0.090904,N1 2PS,islington,gb,ubitricity,On-street
7dc64f1f00917377ced739505ad9278b,suby1100000911,51.545554,-0.090501,N1 2TT,islington,gb,ubitricity,On-street
bbed27360595942048c1aaca970c6607,suby1100000912,51.537043,-0.110754,N1 0ER,islington,gb,ubitricity,On-street
6f0b37f247acb98440090f21acd2e5fa,suby1100001285,51.496482,-0.096888,SE1 6PN,lambeth,gb,ubitricity,On-street
315142ee98dd6a11ec20506c2b7ffc27,suby1100001291,51.497419,-0.09509,SE1 6QE,lambeth,gb,ubitricity,On-street
4153ece730723623cadbe83114fcfe73,suby1100001295,51.496386,-0.090753,SE1 4AA,lambeth,gb,ubitricity,On-street
70fef3c029c29be2166dbdb2f5ff9464,suby1100001296,51.49742,-0.083497,SE1 4QQ,lambeth,gb,ubitricity,On-street
d5b77a2052bc4fa05b6212b23cd3afc0,suby1100001301,51.496248,-0.090591,SE1 4AA,lambeth,gb,ubitricity,On-street
1538f816f097c6e24e4925917da4bdd2,suby1100001319,51.523727,-0.138717,W1T 5EP,westminster,gb,ubitricity,On-street
5921fd997d0d6dc96d6fe5c4ada80aeb,suby1100001321,51.536914,-0.145977,NW1 7PP,camden,gb,ubitricity,On-street
30ac3fb164060f0b17c6cc119c2d33eb,suby1100001372,51.495989,-0.087046,SE1 4UR,lambeth,gb,ubitricity,On-street
87bd21b0b1f922b7160de6e6741e5cd2,suby1100001373,51.503263,-0.103546,SE1 0LU,lambeth,gb,ubitricity,On-street
28f3924d1c130b337375d77e15538d48,suby1100001393,51.493639,-0.087964,SE1 4YU,lambeth,gb,ubitricity,On-street
939fdd79617b7d679d5fb7a0073fd6ad,suby1100001394,51.494014,-0.087202,SE1 4YU,lambeth,gb,ubitricity,On-street
50fdf9e2ef71359feedcbc15afb70d74,suby1100001396,51.496995,-0.087943,SE1 4UR,lambeth,gb,ubitricity,On-street
98485360b99f87f158f5074969fb6af2,suby1100001402,51.503259,-0.103705,SE1 0LU,lambeth,gb,ubitricity,On-street
b9315c6dec9172e5de2341c8b0a64d28,suby1100001404,51.50519,-0.103733,SE1 8NL,lambeth,gb,ubitricity,On-street
2ffa4f0ce849ecc17cddde7b441c8037,suby1100001437,51.487328,-0.216255,W6 8HD,hammersmith and fulham,gb,ubitricity,On-street
cd2473eef7d52947c67e60b4326d4a9f,suby1100001535,51.536691,-0.097825,N1 8QB,islington,gb,ubitricity,On-street
f11266828b1858ddc683919bf8deee9a,suby1100001538,51.541336,-0.106139,N1 1LE,islington,gb,ubitricity,On-street
ce392219c1dcf5217c9e4c2530ee4d8c,suby1100001541,51.538246,-0.110482,N1 0ER,islington,gb,ubitricity,On-street
b212d59e08787ad647bc5bab8761b3c8,suby1100001617,51.471754,-0.195827,SW6 3TD,hammersmith and fulham,gb,ubitricity,On-street
13185672496b3160f957f0109d9b380d,suby1100001621,51.490924,-0.244282,W6 9NL,hammersmith and fulham,gb,ubitricity,On-street
9885db9d9ee078055567f91ba45eabde,suby1100001623,51.47725,-0.20044,SW6 5TL,hammersmith and fulham,gb,ubitricity,On-street
181a7226718a9ace89248959de417dd3,suby1100001624,51.477247,-0.200435,SW6 5TL,hammersmith and fulham,gb,ubitricity,On-street
5f900bc09a5272892fda8e1ab30e0813,suby1100001627,51.493232,-0.216525,W6 8SG,hammersmith and fulham,gb,ubitricity,On-street
b106332f7d804fb52d509b941d316d18,suby1100001630,51.478682,-0.204337,SW6 5BL,hammersmith and fulham,gb,ubitricity,On-street
06e5f7135fef3c5f45e451ebe3dfbeee,suby1100001633,51.479607,-0.188329,SW6 2JE,hammersmith and fulham,gb,ubitricity,On-street
d966e072fab4f783c66d30fa2ed4a723,suby1100001637,51.496634,-0.217443,W14 0JE,hammersmith and fulham,gb,ubitricity,On-street
121a6584c2134ef22a5332972e93772d,suby1100001640,51.500716,-0.224665,W6 7RL,hammersmith and fulham,gb,ubitricity,On-street
8b227908914255b00f0d9db486bffdc3,suby1100001641,51.472017,-0.195912,SW6 3TG,hammersmith and fulham,gb,ubitricity,On-street
1e5c7e2e03a402f9d759a0d7e8c8b968,suby1100001643,51.500427,-0.224642,W6 7RL,hammersmith and fulham,gb,ubitricity,On-street
6d3a6ac1622c4b985e1331d854db01f6,suby1100001646,51.4858,-0.20827,W14 9TD,hammersmith and fulham,gb,ubitricity,On-street
04b34118a0e5f7ca6b76df7dac2855c7,suby1100001648,51.48461,-0.20095,SW6 1RD,hammersmith and fulham,gb,ubitricity,On-street
99cc0385e7170c6ee7a2cf202d3bbe42,suby1100001649,51.47475,-0.21739,SW6 6EU,hammersmith and fulham,gb,ubitricity,On-street
e88a994b60847fd3f5bf29ddce531b13,suby1100001650,51.471256,-0.204565,SW6 3QF,hammersmith and fulham,gb,ubitricity,On-street
a03aad508e99fc341087a8b9ec12c053,suby1100001652,51.470844,-0.18605,SW6 2RB,hammersmith and fulham,gb,ubitricity,On-street
6e8c283856c8ba1e6720cb6752c829bb,suby1100001654,51.47958,-0.22156,SW6 6JR,hammersmith and fulham,gb,ubitricity,On-street
e706bb1177117c72af85a7270047692e,suby1100001655,51.47358,-0.21674,SW6 6DT,hammersmith and fulham,gb,ubitricity,On-street
eec6df0763345c1590c6a21a5026f3ef,suby1100001658,51.478364,-0.204071,SW6 5BW,hammersmith and fulham,gb,ubitricity,On-street
d0a93b0bac7ee825633cc450fbf820cb,suby1100001659,51.474814,-0.197996,SW6 4AL,hammersmith and fulham,gb,ubitricity,On-street
414e2c4fbdb1b278a2c1adfce0cb31df,suby1100001660,51.477469,-0.207343,SW6 5AB,hammersmith and fulham,gb,ubitricity,On-street
ce1863f25b15264712a4c35f06a72a28,suby1100001661,51.47936,-0.213374,SW6 6AD,hammersmith and fulham,gb,ubitricity,On-street
5171b997eb652286ff6238ec1aa2990f,suby1100001662,51.475164,-0.213664,SW6 6QD,hammersmith and fulham,gb,ubitricity,On-street
2d42b32874e9b04e03ac3a0f0d720003,suby1100001665,51.470748,-0.185661,SW6 2RA,hammersmith and fulham,gb,ubitricity,On-street
99ed9793dd8ac3da83c25e67c4c279e0,suby1100001666,51.49901,-0.22182,W14 0ET,hammersmith and fulham,gb,ubitricity,On-street
16b3c684e83d985bb7b493cf75bbb145,suby1100001667,51.4751,-0.21776,SW6 6EZ,hammersmith and fulham,gb,ubitricity,On-street
b9e709f4f1746948deb89e8928f336f9,suby1100001669,51.500678,-0.223685,W6 7RG,hammersmith and fulham,gb,ubitricity,On-street
963c2bccacb9493abc23a180c59be878,suby1100001670,51.477199,-0.207077,SW6 5AR,hammersmith and fulham,gb,ubitricity,On-street
b9dc8b92154c5ca275013df3e4926e64,suby1100001671,51.494614,-0.20647,W14 8SE,hammersmith and fulham,gb,ubitricity,On-street
3eef284e80280be9aff8a80800dae3f3,suby1100001672,51.479607,-0.212592,SW6 6AE,hammersmith and fulham,gb,ubitricity,On-street
9e2783fe916f396f121e4d3c1b68637f,suby1100001673,51.473064,-0.193539,SW6 3SN,hammersmith and fulham,gb,ubitricity,On-street
48a81716197377a92eca05ae8bcf0c5d,suby1100001676,51.475067,-0.19851,SW6 4AP,hammersmith and fulham,gb,ubitricity,On-street
b9473b5f30a92aafb1634733f7749524,suby1100001677,51.498921,-0.221576,W14 0ET,hammersmith and fulham,gb,ubitricity,On-street
37a846c5cca3fd0057eefecccb870855,suby1100001678,51.49688,-0.21763,W14 0JE,hammersmith and fulham,gb,ubitricity,On-street
dda6587974d146e126e57928c53968cd,suby1100001679,51.46647,-0.19673,SW6 3DX,hammersmith and fulham,gb,ubitricity,On-street
68f0f6a1277fa074f52ff5886748dbf3,suby1100001680,51.49801,-0.22052,W14 0HU,hammersmith and fulham,gb,ubitricity,On-street
85fe1639a19f0e3e064ff2ea6ba590ed,suby1100001683,51.484694,-0.200908,SW6 1RD,hammersmith and fulham,gb,ubitricity,On-street
b6d9cf9a38d8218beee65136aec5fce8,suby1100001685,51.494515,-0.206205,W14 8RU,hammersmith and fulham,gb,ubitricity,On-street
e3c334a342fbb0c5e07e6d67ad4f66ee,suby1100001687,51.47369,-0.21637,SW6 6DR,hammersmith and fulham,gb,ubitricity,On-street
07b71b1f42d94941d25656f9887ec6f1,suby1100001694,51.475238,-0.213646,SW6 6QE,hammersmith and fulham,gb,ubitricity,On-street
4687c1cb9e32a2d1d0a636a849b46c07,suby1100001700,51.473018,-0.193506,SW6 3SN,hammersmith and fulham,gb,ubitricity,On-street
a676ef8776553397803dfba191c9da9e,suby1100001704,51.48597,-0.20836,W14 9TD,hammersmith and fulham,gb,ubitricity,On-street
77cb0f00a09e329ee7926ef1d7c66518,suby1100001726,51.473825,-0.127382,SW4 6RR,lambeth,gb,ubitricity,On-street
8d347b0713d12b6ed38cd0ad18495d4d,suby1100001741,51.470848,-0.11758,SW9 0DG,lambeth,gb,ubitricity,On-street
73a1d38643d3a76a28b845f35e0c2745,suby1100001748,51.446857,-0.121994,SW2 3RS,lambeth,gb,ubitricity,On-street
1001d59c2b2ce9dbc0c5cd2f895caa37,suby1100001749,51.457896,-0.12249,SW2 5HH,lambeth,gb,ubitricity,On-street
81e50a7fa265a8449a3e26bacb9d1c88,suby1100001757,51.477736,-0.114354,SW9 0EP,lambeth,gb,ubitricity,On-street
94137d7f34cd241d9af566be661342e4,suby1100001758,51.477755,-0.113914,SW9 0ES,lambeth,gb,ubitricity,On-street
485df165e87a50605708a2bc84d45d6b,suby1100001759,51.460665,-0.123625,SW2 5QR,lambeth,gb,ubitricity,On-street
5c77de861205d50d09f6d745ed3a520d,suby1100001761,51.440705,-0.12211,SW2 3TH,lambeth,gb,ubitricity,On-street
57c95c5d61693b26f01479fb21da8752,suby1100001765,51.467678,-0.123066,SW9 9DG,lambeth,gb,ubitricity,On-street
81c893892f332e26d4895fdc8b9ad82e,suby1100001766,51.456301,-0.128025,SW2 5DH,lambeth,gb,ubitricity,On-street
421f6f72a1bbb03bf6b5de84d10f7c27,suby1100001767,51.45307,-0.138566,SW4 9HR,lambeth,gb,ubitricity,On-street
75a796c1a072d731e2210427610a52e8,suby1100001769,51.461211,-0.123786,SW2 5QS,lambeth,gb,ubitricity,On-street
512a67f3c2573a9704028bb554bf44e1,suby1100001770,51.464578,-0.111667,SW9 7PY,lambeth,gb,ubitricity,On-street
abca41e6b2420fd54b5498903222d0bd,suby1100001771,51.436914,-0.120711,SW2 3AS,lambeth,gb,ubitricity,On-street
5f93cadf88e775ae540ef0a0b839373d,suby1100001776,51.442208,-0.130659,SW2 4XL,lambeth,gb,ubitricity,On-street
ac56fec351c48c80bf87e1565034efe6,suby1100001777,51.476289,-0.109055,SW9 6HN,lambeth,gb,ubitricity,On-street
64b1dec8706b666ee1382d44e2589ec7,suby1100001778,51.468329,-0.123884,SW9 9DH,lambeth,gb,ubitricity,On-street
12bb6b22328ff860f3a7e98ade24dbc5,suby1100001896,51.517782,-0.130023,WC1B 3AJ,camden,gb,ubitricity,On-street
13f2061bef9b0eb8a12e8cd762c68e78,suby1100001901,51.522851,-0.113537,WC1X 0BJ,camden,gb,ubitricity,On-street
3d2c58b49ad56f76a00a991fdb283798,suby1100001909,51.541668,-0.135499,NW1 0RD,camden,gb,ubitricity,On-street
b790198028e7b75cde4173bc1c825c64,suby1100001920,51.538767,-0.147251,NW1 7EA,camden,gb,ubitricity,On-street
41212a9d660d861b9d5bd9c37de55961,suby1100001921,51.529084,-0.142585,NW1 3QL,camden,gb,ubitricity,On-street
7566e16caca64683927ae8657adbf956,suby1100001922,51.529108,-0.143416,NW1 4EN,camden,gb,ubitricity,On-street
