#{"t_start": 1756739164.3159227, "env_id": "None"}
r,l,t
54.09281,6,50.600209
51.870817,5,50.701275
48.5,3,50.796729
63.343092,14,50.922528
91.418227,31,51.085097
89.59794,26,51.22946
51.854111,2,51.334701
52.369718,7,51.438642
53.306165,12,51.568787
57.027672,9,51.70481
50.918489,2,51.815092
53.396448,4,51.929778
62.393085,8,52.038849
67.119706,33,52.179584
62.179816,17,52.287371
55.416277,8,52.38245
59.192057,16,52.509112
62.84888,11,52.624987
54.519836,8,52.728587
64.729609,12,52.853356
51.699915,2,52.953174
50.63227,3,53.066141
50.0,4,53.1622
59.466531,11,53.268106
67.215803,19,53.404186
49.0,2,53.498729
69.169363,12,53.594633
52.888037,6,53.695135
61.626744,15,53.798691
58.657005,7,53.905108
70.927166,20,54.044861
50.0,1,54.138525
81.089545,27,54.275151
58.099379,6,54.377353
56.450554,4,54.476483
70.392277,18,54.59225
54.487151,8,54.697925
51.636366,8,54.803021
71.273212,26,54.937778
70.518879,13,55.037959
50.362882,2,55.142086
51.178887,7,55.235134
50.342976,3,55.334031
61.162557,8,55.440762
55.445838,6,55.540942
77.096697,25,55.692576
56.448585,4,55.789266
56.625221,5,55.894701
65.121728,15,56.023051
50.0,1,56.119892
61.509499,13,56.23989
61.049059,9,56.350613
56.734242,13,56.46836
73.211614,14,56.588179
53.270569,6,56.700727
50.378789,3,56.801276
49.5,1,56.900695
51.145104,4,56.998235
57.849267,7,57.102499
64.511387,10,57.213129
55.408877,8,57.329562
54.986818,5,57.452052
60.113387,9,57.574465
51.57956,4,57.675793
51.322535,2,57.78137
54.032015,13,57.895955
53.02695,3,58.000162
55.000173,4,58.111739
85.198406,38,58.260206
55.167918,9,58.35324
54.357611,4,58.444117
62.213723,10,58.562823
64.010823,16,58.683493
78.679875,20,58.798425
66.344605,13,58.905706
72.192949,14,59.01535
57.824172,12,59.124275
66.341599,15,59.239533
50.0,1,59.332613
51.368209,5,59.427401
53.179513,3,59.518404
94.993425,24,59.652207
57.45753,18,59.762542
53.846877,6,59.861357
55.612723,7,59.966999
51.986321,2,60.059845
57.769937,8,60.15979
65.879421,15,60.25785
52.659399,7,60.358633
56.489757,6,60.451001
54.443807,9,60.557205
56.664445,7,60.648632
64.096199,12,60.849117
67.606752,11,60.938517
53.889949,5,61.028919
49.5,1,61.109791
58.344877,7,61.198591
67.2645,15,61.315687
62.524706,12,61.421359
53.613456,4,61.521643
63.329344,9,61.642761
64.90601,9,61.751224
54.188331,12,61.867861
57.604105,14,61.958112
60.36674,9,62.063275
55.371084,7,62.159705
49.940154,4,62.254653
51.85514,14,62.367817
65.554462,17,62.498013
51.446318,8,62.596331
56.168178,6,62.710448
54.306816,9,62.804552
52.641361,5,62.92625
51.986321,3,63.022847
50.980262,6,63.110888
58.622441,10,63.202986
61.167366,16,63.308122
53.804955,7,63.413643
62.169188,14,63.543404
66.806751,17,63.652693
69.738898,18,63.77544
72.477928,24,63.914197
56.648829,6,64.007248
84.839999,28,64.141145
54.701458,5,64.227994
49.932577,4,64.324472
50.0,1,64.415421
84.483051,22,64.52891
60.187461,9,64.635638
50.147357,3,64.739452
53.6271,7,64.827387
53.601972,4,64.928526
65.338371,11,65.029736
49.0,2,65.124241
59.829919,9,65.220606
75.453538,15,65.320089
53.185987,3,65.411111
50.853311,2,65.496882
76.321036,14,65.620034
62.718694,13,65.728205
50.342781,3,65.811635
56.234935,5,65.927104
70.16614,20,66.033932
50.0,2,66.135125
67.034459,11,66.263385
50.520761,3,66.35401
56.772684,9,66.46742
53.518365,5,66.575328
50.90818,2,66.681906
64.502163,15,66.8087
60.486757,11,66.92379
60.912455,9,67.01498
53.42397,5,67.101232
57.49341,10,67.210998
76.774318,15,67.333916
56.439916,4,67.428177
50.802544,2,67.511971
50.0,1,67.610959
56.751223,6,67.720727
50.286262,3,67.830449
52.658838,2,67.936258
58.201341,13,68.052254
52.254618,4,68.165343
56.859717,15,68.28923
51.980811,6,68.383902
49.5,1,68.483938
50.318183,5,68.592388
58.846908,13,68.717018
49.5,1,68.826762
49.0,2,68.927092
49.958585,3,69.03158
56.173583,8,69.14264
52.601591,3,69.245176
49.5,1,69.359436
51.674678,4,69.469763
53.474405,5,69.573798
53.887386,6,69.69852
67.663277,14,69.818864
52.86697,5,69.92685
64.336259,12,70.038885
49.5,1,70.143651
60.724638,9,70.252964
52.521343,9,70.368427
58.449554,6,70.467625
76.288882,25,70.597636
69.275362,15,70.714204
54.119733,9,70.815208
58.4722,6,70.929587
56.564021,9,71.060285
67.402346,11,71.192851
63.344802,13,71.320989
91.808936,29,71.496155
55.475264,10,71.626097
61.741588,17,71.764884
56.491334,12,71.88856
49.0,2,71.995424
50.0,1,72.100018
55.83956,8,72.197542
49.631086,3,72.290931
55.116136,7,72.383029
50.0,1,72.469487
72.326706,15,72.567652
60.33399,14,72.677636
60.705471,7,72.776405
61.157158,9,72.879621
65.341926,14,72.985193
58.85756,11,73.081119
50.944581,4,73.164665
59.585684,8,73.28809
59.078237,8,73.407212
61.829133,15,73.643886
67.536232,13,73.754658
60.755734,10,73.855862
59.644928,8,73.968561
63.570838,14,74.082752
58.587182,8,74.198521
53.539126,7,74.29884
50.881579,2,74.412509
52.92891,3,74.51387
62.55489,12,74.623412
54.297538,3,74.727968
58.295391,7,74.832883
51.426496,3,74.928555
53.57347,4,75.026895
50.0,2,75.120516
51.588273,9,75.233401
58.570404,8,75.323467
56.030688,9,75.434822
68.001845,10,75.548575
81.467794,19,75.671383
57.637408,6,75.790621
58.406345,13,75.91526
49.0,2,76.0113
50.46913,4,76.119059
79.666532,29,76.25319
50.155812,3,76.348584
49.839212,3,76.452072
76.059351,16,76.576564
71.927096,14,76.686088
50.0,2,76.768492
56.080345,5,76.862742
54.639551,4,76.963065
59.395543,9,77.085083
51.161743,10,77.199589
62.047057,12,77.303449
69.492754,13,77.429205
53.60415,4,77.516995
57.753319,9,77.61905
55.236184,8,77.708677
52.270776,2,77.798775
75.640846,14,77.929058
68.274374,12,78.042546
68.780236,14,78.154474
49.5,1,78.245719
55.205434,5,78.33299
69.489843,14,78.430831
79.461906,17,78.541409
50.840515,5,78.629042
49.5,1,78.712096
51.234143,6,78.818438
58.622612,8,78.925187
70.867973,14,79.027064
50.292692,3,79.12906
59.744125,6,79.237294
55.087497,8,79.357523
74.040922,15,79.500283
56.306528,9,79.639878
61.955699,10,79.78141
60.274821,7,79.911032
53.451131,5,80.03697
52.200641,5,80.162555
53.044668,3,80.269139
52.20842,3,80.376172
50.0,2,80.470639
64.750642,12,80.595941
67.536232,14,80.694866
50.0,1,80.775362
56.398382,6,80.886352
58.87385,8,80.98105
51.30415,6,81.078135
53.429434,5,81.195265
64.520615,11,81.303175
70.066634,11,81.428162
51.635284,3,81.543744
61.660352,7,81.643569
58.050464,6,81.752378
75.715047,16,81.869466
53.965253,7,81.969613
59.794217,11,82.072994
54.177583,6,82.167308
66.460145,14,82.283169
72.235035,20,82.410584
57.012397,11,82.511778
50.112772,4,82.616305
66.629982,12,82.717344
53.991984,11,82.806394
51.781612,4,82.901249
52.967634,5,82.999913
49.0,2,83.098202
59.360291,7,83.205078
51.295551,2,83.298932
62.389133,15,83.413841
51.322535,2,83.510793
56.389706,6,83.606465
64.173717,11,83.712035
51.843012,5,83.811968
69.138149,13,83.920439
53.889864,5,84.014274
48.5,3,84.110433
49.5,1,84.19873
50.822545,2,84.298542
54.826663,7,84.383342
48.0,4,84.468955
49.929559,3,84.551852
76.594203,20,84.662342
53.196463,7,84.75214
58.268116,6,84.864931
59.974323,12,84.971725
59.49744,9,85.065068
50.409897,4,85.156843
50.460261,3,85.248691
61.044626,12,85.35715
51.924727,4,85.448329
51.909762,3,85.546623
49.0,2,85.633514
50.906735,2,85.719002
67.326087,12,85.836701
69.492754,16,85.938446
56.836741,7,86.037124
68.645445,12,86.138923
56.332282,6,86.241999
57.010968,7,86.33787
54.833311,5,86.425897
51.047131,2,86.507915
65.230199,14,86.590707
60.529952,8,86.697756
58.768116,7,86.808864
58.520794,9,86.93826
69.492754,14,87.075687
55.767943,8,87.199736
53.155065,7,87.424807
52.734971,11,87.549984
51.127309,2,87.662235
53.520817,4,87.783791
77.59056,17,87.919233
50.409216,2,88.023421
58.216238,12,88.145357
69.257419,12,88.264535
57.901578,10,88.380067
51.822464,3,88.479398
62.019563,11,88.579781
58.45175,7,88.687709
59.762472,10,88.801152
49.5,1,88.890294
54.58375,7,88.989777
56.773135,7,89.109565
50.830133,2,89.198946
56.580882,5,89.296188
53.647627,6,89.385795
65.882824,16,89.511858
49.5,1,89.619593
60.270034,28,89.752211
50.368915,2,89.83688
58.782788,7,89.951436
55.249983,4,90.055908
53.35628,4,90.163713
52.208266,3,90.268895
55.989495,12,90.395215
54.965038,8,90.492554
50.0,2,90.586564
50.773891,8,90.702961
50.0,1,90.801805
74.792286,20,90.934652
56.861907,7,91.055803
57.101449,7,91.165723
56.639697,7,91.277489
50.475867,3,91.379894
61.319411,8,91.502159
64.681971,14,91.635413
61.225353,7,91.733196
54.893094,7,91.849641
61.662208,9,91.954179
62.727858,12,92.06811
55.224144,8,92.174159
56.841861,15,92.287979
62.48701,16,92.402369
50.291351,4,92.497005
54.922513,4,92.609241
67.163676,12,92.726957
49.0,2,92.819728
56.863043,8,92.92648
61.491417,22,93.060248
60.55254,10,93.170156
52.582142,4,93.269254
51.936933,3,93.363608
53.526222,9,93.470967
60.811488,15,93.577891
54.36079,6,93.686635
51.708322,4,93.777893
66.041146,11,93.881301
64.145332,11,93.996783
77.361466,12,94.09557
53.104012,6,94.206688
53.571244,4,94.290442
51.349532,3,94.382726
50.0,2,94.481727
56.169105,10,94.581464
54.029874,6,94.70163
55.678153,6,94.805206
55.210551,6,94.900089
50.598209,3,95.008897
56.579354,5,95.108605
57.197603,6,95.205008
53.418925,8,95.305274
51.811594,3,95.413515
58.695652,8,95.513955
51.738925,5,95.6124
77.467712,24,95.741302
66.354083,20,95.860054
65.46498,16,95.990467
64.400803,12,96.097839
75.891774,17,96.232388
54.813281,5,96.341256
51.483061,4,96.460608
50.427574,6,96.56705
55.833311,6,96.677985
50.0,2,96.766937
55.724805,10,96.883932
56.700199,8,96.98055
50.0,2,97.070532
49.5,1,97.180694
52.497751,3,97.287732
49.0,2,97.397372
61.591941,13,97.522615
50.0,2,97.625231
49.0,2,97.729075
60.156552,19,97.857496
54.004428,5,97.969278
59.021667,9,98.063994
54.184143,3,98.153534
76.717514,19,98.273287
51.968404,4,98.394365
65.631395,17,98.515414
52.150741,5,98.609633
54.594855,6,98.716112
56.351946,7,98.828612
64.194909,14,98.94841
58.131258,7,99.048597
58.104128,10,99.170876
56.163637,6,99.276025
63.574693,10,99.381086
61.257073,14,99.500729
49.0,2,99.591922
79.073933,17,99.710977
55.520118,12,99.820704
71.93535,15,99.942761
54.956128,12,100.057518
51.483061,4,100.157205
50.0,1,100.25812
69.279906,18,100.386802
58.592548,9,100.507012
60.051932,6,100.611632
53.677013,4,100.717669
51.129417,5,100.817051
56.264226,7,100.935242
58.863853,7,101.065424
54.673891,7,101.200811
55.372901,7,101.458295
49.732617,4,101.574039
51.662296,6,101.708306
49.5,1,101.816414
56.807246,8,101.936196
58.657005,6,102.049387
50.551625,2,102.145291
50.763475,3,102.244976
66.911239,14,102.373074
55.833719,6,102.485391
60.482808,8,102.59752
58.566425,7,102.715373
53.432844,3,102.829881
52.778963,7,102.933103
84.566086,21,103.055679
54.234504,4,103.161824
51.941944,5,103.268321
64.233082,15,103.370999
54.062704,4,103.462315
52.2487,3,103.557579
50.534717,3,103.656021
57.202854,11,103.767928
51.307504,2,103.866706
51.924923,2,103.967052
56.6704,5,104.059795
54.906982,6,104.158206
51.421788,4,104.25616
56.032681,6,104.354581
61.509573,11,104.458667
53.358101,7,104.567562
51.811594,3,104.669439
49.0,2,104.756424
53.850362,5,104.865131
50.0,1,104.964745
50.855821,4,105.068669
56.235656,8,105.177558
56.398382,6,105.284215
50.0,1,105.377016
52.727287,9,105.48569
58.824477,3,105.58804
50.181653,3,105.686559
49.5,1,105.772904
56.448585,5,105.870557
57.396454,11,105.970875
58.768116,6,106.082989
50.601872,3,106.172736
59.161176,13,106.28006
59.279884,16,106.399357
57.363372,7,106.48581
50.0,1,106.582493
50.0,1,106.66931
49.0,2,106.758173
57.568777,8,106.865139
51.591291,8,106.970947
51.421756,3,107.070125
61.220061,9,107.166462
51.856055,5,107.264519
50.353311,3,107.371507
58.217284,10,107.457307
55.078765,12,107.549904
60.762427,16,107.649468
60.226943,7,107.741073
51.010297,2,107.834976
55.239891,7,107.935429
56.98076,6,108.049517
65.00521,12,108.162115
51.811594,2,108.251423
67.303369,14,108.359919
50.927574,5,108.446897
51.151676,2,108.540311
52.167893,3,108.62614
56.81771,5,108.723432
50.708322,6,108.80863
50.345015,3,108.910445
52.064712,3,109.021063
51.104652,4,109.110208
60.008233,22,109.23002
60.456949,12,109.348644
54.024118,8,109.45726
52.285867,3,109.559013
49.5,1,109.653882
58.180719,17,109.758693
50.124089,3,109.858308
49.5,1,109.958256
49.5,1,110.050936
55.271186,4,110.143701
53.009237,7,110.261576
55.729139,7,110.361277
52.76396,5,110.478102
63.355922,10,110.590851
52.270776,3,110.68722
49.0,2,110.802958
50.0,2,110.905697
65.596411,14,111.042692
51.901293,2,111.152956
49.0,2,111.245058
51.055039,5,111.352969
54.882213,9,111.472585
50.249427,3,111.598582
51.723827,6,111.709376
55.289855,5,111.818966
50.311512,3,111.924343
50.63227,3,112.030652
50.722133,3,112.129199
57.251915,9,112.240806
53.373188,7,112.347144
64.063092,9,112.467323
53.185224,4,112.570969
50.078342,2,112.677557
62.126497,13,112.802204
59.334477,11,112.903774
50.449247,3,113.017411
58.194364,9,113.119065
61.557971,8,113.219425
52.641361,5,113.326601
56.625371,5,113.43254
57.6838,8,113.533178
52.135245,3,113.629803
57.382236,11,113.749795
62.832026,11,113.874071
58.002776,12,113.986747
54.278753,5,114.089399
53.479663,5,114.196493
52.582142,4,114.294504
53.447082,6,114.4072
57.110635,6,114.534148
51.822063,2,114.656609
49.5,1,114.789742
54.290424,5,114.920891
50.722133,3,115.044567
68.86758,16,115.206369
54.001392,11,115.336831
49.0,2,115.458747
56.089335,6,115.591919
51.924923,3,115.717103
52.436219,4,115.834825
65.953804,11,115.96667
51.671498,3,116.088212
57.005667,6,116.188202
51.811669,4,116.295351
63.515762,7,116.395339
50.675713,5,116.506503
52.408664,4,116.607342
52.88379,6,116.711326
66.72121,17,116.811532
51.781659,8,116.918921
57.764853,7,117.035753
49.0,2,117.14332
82.472159,22,117.286085
76.436308,18,117.423645
52.637183,4,117.550602
63.810979,7,117.671008
53.596386,4,117.771755
57.503679,7,117.892614
50.890626,5,118.023114
53.569876,5,118.137928
53.278963,6,118.244155
76.059351,17,118.376501
50.0,2,118.478757
52.794921,8,118.587484
52.378461,3,118.680715
50.337339,3,118.781729
49.0,2,118.882588
52.645083,4,118.986098
49.5,1,119.189019
53.636694,6,119.302379
61.133342,8,119.416998
51.459105,4,119.525579
54.913999,5,119.624509
49.812494,4,119.72123
73.060107,19,119.85891
51.175713,4,119.967232
50.0,3,120.056046
57.078546,5,120.154398
53.752054,5,120.258752
50.0,2,120.363522
54.083311,7,120.458061
50.824135,5,120.548869
52.332428,5,120.635447
52.144763,4,120.755852
51.236737,2,120.855219
57.174605,7,120.970759
65.323891,12,121.068372
52.662811,3,121.172065
50.0,2,121.277304
56.770573,8,121.395277
50.432577,3,121.503046
50.528806,3,121.58983
55.703182,5,121.693474
60.57971,9,121.80209
51.900731,4,121.906613
54.204169,9,122.000948
57.439069,8,122.10424
56.402536,12,122.198812
62.345193,11,122.294098
50.792653,3,122.378467
50.353311,3,122.486606
74.202325,11,122.588717
58.933317,11,122.697237
63.811807,11,122.793166
52.08231,3,122.899014
49.5,1,122.995013
54.99361,6,123.099746
58.131258,6,123.190308
61.924844,7,123.287267
52.360032,5,123.383837
52.512059,3,123.492332
51.999017,3,123.59325
54.711801,5,123.685108
54.230309,7,123.793061
48.812494,6,123.891065
50.895828,2,123.977729
52.163373,3,124.078768
60.387609,8,124.179137
51.005477,2,124.272261
50.547131,3,124.36032
51.02695,7,124.460296
68.123946,13,124.576347
51.9826,4,124.680254
48.5,3,124.79169
51.999017,3,124.899942
53.001291,9,125.010998
60.111159,11,125.131511
56.960846,9,125.247995
53.187483,5,125.337004
57.270573,7,125.438978
49.885033,4,125.530632
50.681653,2,125.614114
51.582448,3,125.703107
60.954752,13,125.807171
59.276907,8,125.914476
58.811558,7,126.017231
51.836977,4,126.113323
52.4861,4,126.23191
53.550725,4,126.335169
60.631823,12,126.462448
52.26514,4,126.560869
57.09403,8,126.658738
50.640241,3,126.741823
51.140241,2,126.827202
55.188525,6,126.920163
50.22637,3,127.009058
50.222133,4,127.103484
53.418925,8,127.191812
51.893669,4,127.29215
59.9583,7,127.398181
52.521343,9,127.511032
52.645707,6,127.608891
51.361197,6,127.717362
53.903031,5,127.822275
52.195805,10,127.929113
50.0,3,128.026618
53.141394,6,128.133847
50.461263,3,128.230929
58.973175,12,128.341428
59.212365,9,128.439111
53.560525,11,128.545023
50.690429,2,128.636402
56.787347,7,128.744073
51.33913,2,128.842736
57.43745,13,128.947168
51.728648,5,129.047625
60.374409,11,129.150948
59.483266,16,129.248594
54.572076,8,129.353824
64.227573,9,129.466321
52.286507,5,129.568115
52.86697,5,129.669379
50.0,2,129.753113
53.881806,4,129.855831
49.5,1,129.948118
54.179419,6,130.04595
72.389737,14,130.146915
52.965348,7,130.231786
52.761257,4,130.32426
48.5,3,130.416605
51.960586,7,130.519206
52.129929,3,130.610317
57.45331,7,130.718862
57.691222,8,130.842055
59.375667,8,130.976818
52.58444,4,131.114849
56.363384,6,131.242593
63.141304,11,131.382257
50.0,1,131.500704
51.73913,2,131.620933
48.5,3,131.748653
54.606466,4,131.869302
56.940536,12,131.997429
60.039277,9,132.109745
57.99152,10,132.225949
56.357112,11,132.333084
56.409033,7,132.433226
50.0,1,132.527788
49.5,1,132.610558
53.622465,5,132.697324
54.725516,6,132.807536
62.089325,10,132.929023
50.293008,3,133.036387
58.99152,8,133.145189
54.984165,7,133.242154
49.5,1,133.330965
51.028806,2,133.419488
52.319776,3,133.517375
49.0,2,133.614242
54.849268,6,133.723469
50.0,2,133.833802
52.793765,4,133.929662
53.912632,7,134.034167
54.79134,8,134.135859
55.289855,4,134.233623
51.665393,4,134.340971
52.011858,3,134.442656
50.679284,2,134.546635
49.0,2,134.634569
51.132682,8,134.757515
52.303233,5,134.851843
51.272024,5,134.942157
50.0,3,135.046777
51.271471,3,135.138439
51.671595,5,135.229554
61.511872,8,135.337343
52.078312,3,135.448093
50.463032,3,135.557758
52.14836,7,135.658456
53.940633,5,135.778835
64.217537,13,135.89892
49.0,2,136.002082
53.296768,4,136.094898
51.790967,4,136.201303
74.715347,17,136.322067
50.0,1,136.424912
53.172418,5,136.537797
51.770745,3,136.630596
51.106499,7,136.744739
53.990894,6,136.870633
59.230799,10,137.007751
51.506795,4,137.135261
66.179279,12,137.45634
