time_s,timesteps,episode_steps,total_minutes,total_cost_gbp,success,stranded,soc_final,remaining_km,charge_events,termination_reason,violations_repeat,violations_overlimit,violations_cooldown
1757236115,243868,4,34.500223713646534,0.2717391304347826,1,0,0.2878727752369948,0.0,1,success,0,0,0
1757236116,243871,3,30.2503355704698,0.26086956521739124,1,0,0.12914325403641194,0.0,1,success,0,0,0
1757236117,243876,5,44.500223713646534,0.26086956521739124,1,0,0.20482698264106133,0.0,1,success,0,0,0
1757236119,243885,9,82.75055928411633,0.7934782608695651,0,0,0.28694040578818425,1.5536133333333328,3,overlimit,0,1,0
1757236120,243892,7,75.5006711409396,0.5326086956521738,1,0,0.15432066520606638,0.0,2,success,0,0,0
1757236121,243895,3,30.2503355704698,0.2717391304347826,1,0,0.24773031031706821,0.0,1,success,0,0,0
1757236122,243903,8,59.00044742729307,0.5326086956521738,1,0,0.15133418317234887,0.0,2,success,0,0,0
1757236124,243911,8,79.65069351230426,0.8043478260869564,0,0,0.1530685865942073,1.341280000000003,3,overlimit,0,1,0
1757236124,243914,3,31.400357941834454,0.26086956521739124,1,0,0.13367123993765334,0.0,1,success,0,0,0
1757236125,243918,4,34.500223713646534,0.26086956521739124,1,0,0.16467666924204807,0.0,1,success,0,0,0
1757236127,243926,8,69.00044742729307,0.5217391304347825,1,0,0.11648488953541214,0.0,2,success,0,0,0
1757236127,243929,3,24.500223713646534,0.26086956521739124,1,0,0.22600928872347117,0.0,1,success,0,0,0
1757236128,243932,3,24.500223713646534,0.26086956521739124,1,0,0.16403211272171966,0.0,1,success,0,0,0
1757236130,243940,8,69.00044742729307,0.5434782608695652,1,0,0.1250305948136191,0.0,2,success,0,0,0
1757236131,243947,7,59.00044742729307,0.5217391304347825,1,0,0.28918972960633227,0.0,2,success,0,0,0
1757236132,243950,3,24.500223713646534,0.26086956521739124,1,0,0.16002284370141,0.0,1,success,0,0,0
1757236133,243956,6,60.5006711409396,0.5217391304347825,1,0,0.15427378517425083,0.0,2,success,0,0,0
1757236134,243961,5,44.500223713646534,0.26086956521739124,1,0,0.12148959735568443,0.0,1,success,0,0,0
1757236135,243964,3,24.500223713646534,0.26086956521739124,1,0,0.2828380535855539,0.0,1,success,0,0,0
1757236135,243967,3,24.500223713646534,0.2717391304347826,1,0,0.15757947240419662,0.0,1,success,0,0,0
1757236136,243970,3,24.500223713646534,0.2717391304347826,1,0,0.19976876210892117,0.0,1,success,0,0,0
1757236137,243977,7,75.5006711409396,0.5326086956521738,1,0,0.12974771847413347,0.0,2,success,0,0,0
1757236138,243980,3,30.2503355704698,0.26086956521739124,1,0,0.1359092379848998,0.0,1,success,0,0,0
1757236139,243987,7,59.00044742729307,0.5326086956521738,1,0,0.21608114546237595,0.0,2,success,0,0,0
1757236140,243990,3,24.500223713646534,0.2717391304347826,1,0,0.3338035744829695,0.0,1,success,0,0,0
1757236141,243993,3,24.500223713646534,0.2717391304347826,1,0,0.3129220377432756,0.0,1,success,0,0,0
1757236142,243995,2,20.0,0.0,1,0,0.2957730659662662,0.0,0,success,0,0,0
1757236143,244002,7,75.5006711409396,0.5326086956521738,1,0,0.14332233880633932,0.0,2,success,0,0,0
1757236144,244009,7,74.62583892617451,0.7934782608695651,0,0,0.20433168796401172,0.6299466666666689,3,overlimit,0,1,0
1757236145,244014,5,44.500223713646534,0.26086956521739124,1,0,0.2990551781209675,0.0,1,success,0,0,0
1757236147,244022,8,69.00044742729307,0.5326086956521738,1,0,0.3143171119480858,0.0,2,success,0,0,0
1757236148,244026,4,34.500223713646534,0.26086956521739124,1,0,0.3388838800974387,0.0,1,success,0,0,0
1757236149,244033,7,64.75055928411633,0.5326086956521738,1,0,0.16975571989700916,0.0,2,success,0,0,0
1757236150,244036,3,31.400357941834454,0.26086956521739124,1,0,0.28097376950394276,0.0,1,success,0,0,0
1757236151,244040,4,47.40035794183446,0.26086956521739124,1,0,0.12684267393079462,0.0,1,success,0,0,0
1757236152,244044,4,34.500223713646534,0.26086956521739124,1,0,0.3378180679108265,0.0,1,success,0,0,0
1757236152,244045,1,10.0,0.0,1,0,0.12129255006550081,0.0,0,success,0,0,0
1757236153,244052,7,78.80071588366891,0.5217391304347825,1,0,0.15649857720833021,0.0,2,success,0,0,0
1757236155,244059,7,59.00044742729307,0.5326086956521738,1,0,0.28630422801214345,0.0,2,success,0,0,0
1757236156,244066,7,59.00044742729307,0.5326086956521738,1,0,0.25685782719900024,0.0,2,success,0,0,0
1757236157,244070,4,34.500223713646534,0.26086956521739124,1,0,0.3018716876891577,0.0,1,success,0,0,0
1757236158,244078,8,69.00044742729307,0.5217391304347825,1,0,0.18493843033487278,0.0,2,success,0,0,0
1757236160,244085,7,59.00044742729307,0.5434782608695652,1,0,0.15674649939936333,0.0,2,success,0,0,0
1757236160,244088,3,24.500223713646534,0.26086956521739124,1,0,0.2585621160712369,0.0,1,success,0,0,0
1757236161,244094,6,62.80071588366891,0.5326086956521738,1,0,0.17440350946482486,0.0,2,success,0,0,0
1757236163,244100,6,49.00044742729307,0.5217391304347825,1,0,0.14150874725398138,0.0,2,success,0,0,0
1757236163,244103,3,24.500223713646534,0.26086956521739124,1,0,0.16686799757286525,0.0,1,success,0,0,0
1757236165,244110,7,64.50022371364653,0.26086956521739124,1,0,0.06911449881351622,0.0,1,success,0,0,0
1757236166,244113,3,31.400357941834454,0.2717391304347826,1,0,0.182294965046143,0.0,1,success,0,0,0
1757236166,244116,3,24.500223713646534,0.2717391304347826,1,0,0.290182330930237,0.0,1,success,0,0,0
1757236168,244123,7,59.00044742729307,0.5326086956521738,1,0,0.15782011414161964,0.0,2,success,0,0,0
