#{"t_start": 1757209695.3363712, "env_id": "None"}
r,l,t
-206.448375,84,2139.761398
-206.470879,84,2144.922119
-208.948375,84,2150.076874
-206.448375,84,2155.3271
-46.470879,41,2157.92015
-208.948375,84,2163.067903
-206.459245,84,2168.210426
-206.470879,84,2173.356935
-206.477998,84,2178.530332
-208.948375,84,2183.718782
-203.948375,84,2188.913299
-202.926373,84,2194.117362
-66.477998,49,2197.227621
-208.959245,84,2202.691124
-208.959245,84,2207.855492
-208.967128,84,2212.996064
-206.448375,84,2218.148451
-206.459245,84,2223.302851
-203.948375,84,2228.454137
-203.967128,84,2233.618947
-206.459245,84,2238.769296
-206.448375,84,2243.953283
-203.959245,84,2249.148207
-206.448375,84,2254.303807
-206.448375,84,2259.455145
-206.448375,84,2264.613169
-203.948375,84,2269.779129
-206.481748,84,2274.951803
-206.459245,84,2280.104914
-206.448375,84,2285.269
-203.948375,84,2290.437467
-206.448375,84,2295.604486
-206.467128,84,2300.745485
-203.948375,84,2305.905537
-206.448375,84,2311.077406
-208.959245,84,2316.246546
-206.448375,84,2321.389834
-206.470879,84,2326.543558
-206.448375,84,2331.697498
-206.448375,84,2336.881494
-208.948375,84,2342.043797
-206.467128,84,2347.201039
-51.459245,44,2349.983516
-73.970879,52,2353.230734
-206.459245,84,2358.388658
-208.948375,84,2363.569848
-113.948375,68,2367.757891
-206.448375,84,2372.898635
-208.948375,84,2378.049946
-208.970879,84,2383.20631
-203.948375,84,2388.341505
-108.948375,67,2392.480464
-43.959245,41,2395.114543
-208.959245,84,2400.313506
-208.981748,84,2405.468988
-203.967128,84,2410.605763
-206.459245,84,2415.739152
-203.970879,84,2420.913617
-203.959245,84,2426.100898
-208.970879,84,2431.285242
-208.970879,84,2436.470323
-208.948375,84,2441.658169
-206.459245,84,2446.845546
-206.459245,84,2452.146454
-8.948375,26,2453.863233
-208.948375,84,2459.037455
-208.959245,84,2464.188516
50.0,1,2464.384711
-208.948375,84,2469.532668
-203.948375,84,2474.67397
-206.470879,84,2479.820858
48.529121,4,2480.212494
-208.948375,84,2485.385456
-206.448375,84,2490.532253
-206.459245,84,2495.708899
-108.959245,66,2499.791166
-206.459245,84,2505.483344
-208.948375,84,2510.605177
-208.959245,84,2515.739131
-206.448375,84,2520.855873
-208.948375,84,2526.000958
-206.459245,84,2531.148008
-206.448375,84,2536.285576
-208.883158,84,2541.419755
-203.948375,84,2546.609734
-208.959245,84,2551.719602
-83.959245,56,2555.185868
-208.981748,84,2560.326629
-206.448375,84,2565.451617
-206.459245,84,2570.568552
-206.459245,84,2575.720581
-83.959245,57,2579.247488
-208.948375,84,2584.400431
-201.459245,84,2589.569578
-203.948375,84,2594.726229
-206.448375,84,2599.84965
-208.977998,84,2604.988254
50.0,1,2605.183334
-206.459245,84,2610.34954
-208.948375,84,2615.501787
-208.948375,84,2620.672564
-206.470879,84,2625.837874
-208.959245,84,2630.96531
50.0,2,2631.272709
-208.959245,84,2636.487119
-206.448375,84,2641.645663
-208.948375,84,2646.825591
-206.467128,84,2651.971711
-208.948375,84,2657.128731
50.0,1,2657.329041
-206.448375,84,2662.528396
50.0,1,2662.726089
-48.959245,43,2665.49038
-203.948375,84,2670.678556
50.0,2,2670.953737
-206.459245,84,2676.156888
-208.948375,84,2681.350635
-206.448375,84,2686.534941
-203.959245,84,2691.693184
-208.948375,84,2696.869907
-101.459245,63,2700.797231
-200.430123,84,2706.050112
-208.948375,84,2711.211447
-208.948375,84,2716.359571
50.0,1,2716.558008
-206.448375,84,2721.754747
-206.448375,84,2726.935557
-206.448375,84,2732.125869
-206.448375,84,2737.308513
-208.959245,84,2742.488208
-208.959245,84,2747.634368
-206.448375,84,2752.783132
-208.948375,84,2757.95689
-208.959245,84,2763.104672
-206.459245,84,2768.272842
-206.448375,84,2773.437811
50.0,3,2773.780253
-203.948375,84,2778.948876
-206.481748,84,2784.136285
-203.869302,84,2789.314982
-203.948375,84,2794.507256
-208.948375,84,2799.685812
-61.459245,47,2802.636374
-208.948375,84,2807.79488
-200.445125,84,2812.975358
-206.448375,84,2818.162718
-208.948375,84,2823.352002
-208.959245,84,2828.541861
-203.959245,84,2833.723881
-208.959245,84,2838.879182
-206.467128,84,2844.04494
-206.477998,84,2849.187102
-208.948375,84,2854.324428
-206.448375,84,2859.525309
-208.967128,84,2864.678296
-206.448375,84,2869.835174
-208.948375,84,2874.973235
-206.448375,84,2880.139656
-113.970879,68,2884.352749
-206.448375,84,2889.513592
-206.448375,84,2894.680431
-203.948375,84,2899.888498
-208.948375,84,2905.110425
-208.959245,84,2910.304685
-208.977998,84,2915.491137
-208.959245,84,2920.713053
-208.967128,84,2925.901663
-202.930123,84,2931.070454
-206.459245,84,2936.246585
-76.459245,53,2939.579014
-113.959245,68,2943.784742
-208.948375,84,2948.962152
-206.448375,84,2954.168787
-208.948375,84,2959.612404
-206.459245,84,2964.799094
-208.948375,84,2969.9644
-208.967128,84,2975.125477
-208.948375,84,2980.281437
-208.948375,84,2985.46981
