#{"t_start": 1757069680.7451336, "env_id": "None"}
r,l,t
-70.680701,54,378.15257
1.040755,23,379.633047
-107.90762,69,383.721673
-50.368696,18,384.94247
5.690534,20,386.22556
-44.434375,16,387.307137
28.143999,12,388.142448
49.94424,1,388.339749
15.733759,17,389.484753
43.518617,5,389.905445
41.040755,7,390.440094
-4.017241,25,392.002983
-3.372031,27,393.704246
-55.881111,49,396.711527
27.10325,15,397.715196
31.051625,11,398.479213
-46.448375,42,401.060705
-69.901568,26,402.715458
31.051625,11,403.47537
10.340923,19,404.723494
25.601159,13,405.615114
-85.426373,61,409.343612
38.32657,8,409.955074
38.551625,6,410.434163
25.71713,13,411.320743
-11.856961,28,413.661961
49.88052,1,413.865988
8.879769,24,415.414296
45.613353,4,415.789955
-32.002306,36,418.005037
-30.39675,38,420.334269
-37.89675,41,422.834884
26.051625,13,423.698718
45.99765,4,424.056652
8.45469,19,425.268598
50.0,2,425.52153
6.04501,22,426.965729
13.159239,18,428.156082
-15.975718,32,430.161488
0.67837,23,431.640814
-55.703741,48,434.527293
-3.247831,27,436.258776
-57.900522,48,439.194479
8.192039,21,440.54999
-38.948375,39,442.900311
23.37837,13,443.766981
31.040755,11,444.522524
33.23693,10,445.229767
3.206999,22,446.628887
-28.111271,37,448.88126
35.689839,9,449.520379
8.231639,21,450.899979
-8.948375,27,452.591096
-45.809031,44,455.305809
-46.448375,43,458.039839
18.42753,17,459.219477
46.029121,6,459.722999
5.717319,21,461.058615
13.316879,17,462.151829
-32.952627,38,464.458603
3.454079,22,465.86817
38.246719,8,466.470884
23.22253,14,467.396419
-59.267161,48,470.318476
-101.923505,38,472.681841
-29.381681,35,474.813364
-59.355995,23,476.302059
24.581511,16,477.368881
23.748227,15,478.372272
-13.948375,29,480.177791
6.336442,22,481.594192
40.445014,6,482.082807
6.029121,20,483.368186
38.470816,8,483.974233
-51.912253,18,485.165014
5.874199,22,486.580695
33.551625,12,487.431577
25.683239,13,488.325392
10.668399,20,489.633921
28.551625,12,490.463241
28.393959,12,491.308981
-18.948375,31,493.222323
36.00905,8,493.812753
10.899319,18,494.971145
-26.459245,33,497.007443
30.938719,11,497.815702
35.973959,8,498.446491
10.306294,19,499.700911
6.745758,23,501.208062
-42.90762,43,503.834744
-25.780791,37,506.094256
23.633147,14,507.075195
28.325159,11,507.830489
-9.082944,27,509.519823
38.131119,7,510.060837
1.891198,25,511.625796
41.603791,8,512.2303
-10.457741,30,514.085606
-18.959245,32,516.067552
11.018252,18,517.239084
-2.90762,27,518.916512
-15.40762,32,520.889085
43.551625,7,521.428772
40.535113,6,521.915245
-16.876521,30,523.808984
-4.065441,26,525.443486
40.736719,6,526.02158
-3.204271,27,527.736976
26.747049,16,528.856176
-21.146893,33,530.911392
-8.360351,30,532.808056
20.603559,15,533.80468
31.051625,11,534.575651
-25.463496,35,536.732898
4.59238,24,538.274703
23.551625,14,539.205616
16.051625,18,540.382789
38.540755,9,541.049375
16.03501,17,542.170943
43.173184,5,542.613399
-77.401568,28,544.383527
43.537239,6,544.848121
25.697399,13,545.74551
-1.77363,24,547.264894
18.540755,16,548.353837
6.018252,21,549.694093
-52.670321,19,550.942849
-14.35975,30,552.820911
7.899363,20,554.130622
35.87385,9,554.793956
5.65941,21,556.138879
9.565744,21,557.49473
23.551625,13,558.432336
20.605679,14,559.354357
-42.89675,43,561.943331
-16.65195,30,563.792168
-89.345309,35,565.943863
-1.712961,24,567.443718
-0.752922,26,569.085434
-1.65895,23,570.504504
-50.418489,46,573.26837
17.047373,18,574.434576
-1.448375,24,575.926078
3.422919,23,577.391331
26.051625,12,578.227764
35.80061,8,578.832439
1.040755,23,580.275205
49.83756,1,580.480743
45.595544,4,580.849701
-8.948375,27,582.536536
30.70993,11,583.300694
33.32921,10,584.02707
28.19025,12,584.858879
45.435513,4,585.228507
38.28693,7,585.758462
39.60325,9,586.40753
15.210774,17,587.518559
33.066239,10,588.276869
31.752016,13,589.178647
-48.297791,47,592.026677
10.93405,18,593.193188
18.133856,16,594.259885
28.551625,13,595.15845
28.532872,11,595.926514
-15.39675,32,597.908615
-106.83444,42,600.474782
-89.33444,35,602.652062
0.296043,23,604.140828
